Complaint,Date,Status,ComplaintType,Report_name
"141. Complaint of Shri Anand Goenka, Katni, Madhya Pradesh against the editor, Rashtriya Hindi Mail, Bhopal. ","March 30, 2007",Disposed of with directions, Press and Defamation ,AnnualReport2007
"142. Complaint of Shri Mahesh Babu Saxena, Programme Officer, Akashvani, Reva, Madhya Pradesh against the editor, Dainik Bhaskar, Satna. ","March 30, 2007",Warned, Press and Defamation ,AnnualReport2007
"143. Complaint of Shri Lallan Ram, Chief Booking Supervisor, N.R. Lucknow, Uttar Pradesh against the editor, Jansatta Express, Lucknow. ","March 30, 2007",Withdrawn, Press and Defamation ,AnnualReport2007
"144. Complaint ofShri M.S.Kilpady, Mumbai against Afternoon Dispatch & Courier. ","July 12, 2006 ",Warned ,Press and Morality,AnnualReport2007
"145. Complaint of Dr. Rajiv Kumar Gupta, Sr. Lecturer (Commerce), Government P.G. College, NOIDA against Hindustan Times, New Delhi.","July 12, 2006 ", Assurance,Press and Morality,AnnualReport2007
"146. Complaint of Dr. Rajiv Kumar Gupta, Sr. Lecturer (Commerce), Government P.G. College, NOIDA against Times of India New Delhi. ","July 12, 2006", Censured,Press and Morality,AnnualReport2007
"147. Complaint of Dr. C.D. Narshimha Reddy, Editor, Public Relations Voice, Hyderabad against the Editor, Economic Times, Mumbai. ","October 16, 2006",Displeasure,Press and Morality,AnnualReport2007
"148. Complaint of Shri Sanjay Kumar Bansal, Advocate/Chairman, Desh Kalyan Samiti, Muradabad, U.P. against Cricket Samrat.","March 30, 2007",Closed,Press and Morality,AnnualReport2007
"149. Complaint of Shri Sanjay Kumar Bansal, Advocate/Chairman, Desh Kalyan Samiti, Muradabad, U.P. against Dainik Jagran. ","March 30, 2007",Disposed of with observation,Press and Morality,AnnualReport2007
"150. Complaint of Shri Sanjay Kumar Bansal, Advocate/Chairman, Desh Kalyan Samiti, Muradabad, U.P. against Romantic Duniya. ","March 30, 2007",Matter Allowed to rest,Press and Morality,AnnualReport2007
"151. Complaint of Prof. D.P.S. Verma, Former Professor, Faculty of Commerce and Business Studies, Delhi School of Economics, University of Delhi, Delhi against The Pioneer.","March 30, 2007",Dismissed,Press and Morality,AnnualReport2007
"152. Complaint ofShri Shiv Ranjan Singh, President, Aasra Samajik Seva Sanstha, Dhanbad, Jharkhand against Dainik Jagran, Ranchi, Jharkhand. ","March 30, 2007",Reprimanded,Press and Morality,AnnualReport2007
"153. Complaint ofEditor, Arthik Prasanga, Kolkata against Ananda Kolkata. Bazar Patrika, ","Advise154. Complaintof Editor, Arthik Kolkata Prasanga, against Desh, Kolkata. ",Advise,Press and Morality,AnnualReport2007
"155. Complaint of President, Bhartiya Sanskriti Vikas Sanstha, Hanumangarh against the editor, Rajasthan Patrika, Jaipur."," March 30, 2007 ",Warned ,Press and Morality,AnnualReport2007
"156. Complaint of President, Bhartiya Sanskriti Vikas Sanstha, Hanumangarh against the editor, Dainik Bhaskar, Jaipur. "," March 30, 2007 ", Warned ,Press and Morality,AnnualReport2007
"157. Complaint of President, Bhartiya Sanskriti Vikas Sanstha, Hanumangarh against the editor, Punjab Kesari, Jallandhar."," March 30, 2007 ", Warned ,Press and Morality,AnnualReport2007
"158. Complaint of Shri Sunil G Godbole, Mumbai against Times of India, Mumbai. ","July 12, 2006 ",Warned disposed of with observations,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"159. Complaint of Shri Tarlochan Singh, Chairman, National Commission for Minorities, New Delhi against Hindustan Times, New Delhi. ","July 12, 2006 ",Withdrawn ,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"160. Complaint of Shri Rajesh Dutt, Haryana against Anand Bazar Patrika, Kolkata. ","July 12, 2006 ",Censured,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"161. Complaint of Shri Manmohan Bhalla, Paschim Vihar, New Delhi against Hindustan Times, New Delhi. ","July 12, 2006 ",Matter allowed to rest with observations,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"162. Complaint of Major Ashish Nangia against Alsafa, Jammu. ","July 12, 2006 ",Censured,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"163. Complaint of Shri Abdul Rahim Quraishi, Assistant General Secretary, All India Muslim Personal Law Board, New Delhi against The Pioneer, New Delhi. ","July 12, 2006 ",Cautioned,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"164. Complaint of Dr. Krishen Kak, IAS (Retd.) New Delhi against The Hindu, Chennai. October ","16, 2006 ",Disposed of with observations,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"165. Complaint of Dr. Krishen Kak, IAS (Retd.) New Delhi against The Hindu, Chennai. ","16, 2006 ",Disposed of with observations,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"166. Complaint of Shri V.H. Dalmia, President, Vishva Hindu Parishad, New Delhi against The Economic Times, New Delhi.","16, 2006 ",Upheld,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"167. Complaint of Shri V.H. Dalmia, President, Vishva Hindu Parishad, New Delhi against The Delhi Times, New Delhi. ","16, 2006 ",Closed,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"168. Complaint of Shri V. Krishnan against The Telegraph, Kolkata. ","16, 2006 ",Proceedings dropped with observations ,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"169. Complaint of Shri S. Abuthalha, Madurai, Tamil Nadu against Tamilian Express, Chennai, Tamil Nadu. ","16, 2006 ",Disposed of with directions ,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"170. Complaint of Shri Mongwati Aier, Deputy Resident Commissioner, Nagaland House, New Delhi against the editor, North East Herald, Nagaland. ","March 30, 2007",Warned,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"171. Complaint of Shri G.S.Hiranyappa, Bangalore Age, against the editor, TheAsian New Delhi. ","March 30, 2007",Closed with observation,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"172. Complaint of Dr. Dharmvir, Secretary, Paropkarini Sabha, Kesarganj, against Ajmer editor, Dainik Jagran, Haryana. Panipat, ","March 30, 2007",Censured,"Communal, Casteist, Anti-National And Religious Writings",AnnualReport2007
"﻿1. Complaint of Shri P.K. Chatterji, Div. Railway Manager, Eastern Railway, Asansol, against The Tele-graph, Calcutta.","June 23, 1997",Upheld (Censured),Principles and Publication,AnnualReport1998
"2. Complaint of Shri M. Chandran, Gangtok against Sikkim Observer, Gangtok.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"3. Complaint of Shri Sudhir Ranjan Majumdar, M.P. (Rajya Sabha) against Dainik, Desher Katha, Agartala (Tripura).","June 23, 1997",Dropped -- complaint not actionable,Principles and Publication,AnnualReport1998
"4. Complaint of Secretary, State Elec-tion Commission, Assam against Asomiya Pratidin, Assamese daily.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
5. Complaint of Assam State Co-operative Agriculture & Rural Development Bank Ltd. against Asomiya Pratidin.,"June 23, 1997",Dismissed on merits,Principles and Publication,AnnualReport1998
"6. Complaint of the Managing Editor, The North-East Times, Guwahati against Sentinel, Guwahati.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"7. Complaint of Shri Jyotidev Goswami, Chief Public Relations Officer, North-East Frontier Railway against Dainik Asom.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"8. Complaint of Shri Atul C. Marak, Hon'ble GAD Minister, Govt. of Meghalaya against the Meghalaya Guardian, Shillong.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"9. Complaint of Shri Umesh Chandra Saxena, Gandhidham against Sandesh, Rajkot.","June 23, 1997",Dismissed on merits,Principles and Publication,AnnualReport1998
"10. Complaint of Dr. V.R. Gudka, President, Nadiad Medical Associ-ation through Dr. K.D. Jeswani, M.P. (Lok Sabha) against 'Daily Sandesh', Ahmedabad.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"11. Complaint of Managing Director, Kadamba Transport Corporation Ltd., Panaji against Daily Pudhari, a Marathi daily.","June 23, 1997",Settled,Principles and Publication,AnnualReport1998
"12. Complaint of Shri M.K. Jos, Mem-ber & Spokesman, All Goa Citizens Committee for Social Justice & Action, Panjim, Goa against Navhind Times.","June 23, 1997",Settled,Principles and Publication,AnnualReport1998
"13. Complaint of Shri C.L. Banthia, Company Secretary, Eureka Forbes Ltd. against Dainik Aaj, Kanpur.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"14. Complaint of Shri C.K. Raolji, MLA, Former State Minister of Transport, Gujarat (through advocate) against Gujarat Mitra, Surat.","June 23, 1997",Sub-judice,Principles and Publication,AnnualReport1998
"15. Complaint of the Chief Public Relations and Publicity officer LIC of India, Bombay against Sunday Mail, Bombay.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"16. Complaint of Shri P. Khanna, Director, National Environmental Engineering Research Institute, Nagpur against Down to Earth, New Delhi.","June 23, 1997",Upheld -disapproved with directions,Principles and Publication,AnnualReport1998
"17. Complaint of Shri Chainsukh Sancheti, MLA, Maharashtra against Daily Deshonnati, Buldhana.","June 23, 1997",Dismissed on merits,Principles and Publication,AnnualReport1998
"18. Complaint of Shri Shivaji Hanmant Sugare of Solapur against Shri M.D. Shaikh, Editor, Bandhuprem, Solapur.","June 23, 1997",Dismissed on merits,Principles and Publication,AnnualReport1998
"19. Complaint of Shri N.B. Deshpande, Nagpur against Tarun Bharat, Nagpur.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"20. Complaint of Shri Gulamus Saklain, Proprietor, Taj Opticals, Bhandara against Bhandara Hit Pradesh Weekly, Bhandara.","June 23, 1997",Dismissed.,Principles and Publication,AnnualReport1998
"21. Complaint of Dr. K.N. Pandey, Works Manager (Admn.), Ordnance Factory, Bhandara against Lokmat Samachar, Nagpur.","June 23, 1997",Dismissed for non-prosecution,Principles and Publication,AnnualReport1998
"22. Complaint of the Addl. General Manager PER, Ordnance Factory, Bhandara (Maharashtra) against Lokmat Times, Nagpur.","June 23, 1997",Settled,Principles and Publication,AnnualReport1998
"23. Complaint of Dr. K.N. Pandey, Works Manager/Admn. Ordnance Factory Bhandara against Bhandara Hit Pradesh, Marathi Weekly, Bhandara.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"24. Complaint of Dr. K.N. Pandey, Works Manager (Admn.), Govt. of India, Ministry of Defence, Ordnance Factory, Bhandara, Jawaharnagar (via Nagpur), Maharashtra against Lokmat, Marathi Daily.","June 23, 1997",Settled,Principles and Publication,AnnualReport1998
"25. Complaint of Shri B.G. Shirke of Pune against The Daily, Mumbai.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"26. Complaint of Dr. Arti Shoney (Khatter), Pune against Sakal newspaper.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"27. Complaint of Shri Shakeel S. Reshamwalla, Mumbai against Samantar Pravah, Gujarati Daily, Mumbai.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"28. Complaint of Shri George Verghese, General Manager, Indian Express (Bombay) Ltd., Mumbai against Samna.","June 23, 1997",Disposed of with directions,Principles and Publication,AnnualReport1998
"29. Complaint of Additional Commis-sioner of Police, CID, Mumbai against Free Press Journal, Mumbai. 1","June 23, 1997",Upheld-disapproval,Principles and Publication,AnnualReport1998
"30. Complaint of Shri G.D. Pol, Office of the Commissioner and Special IGP, CID (Int.), Ms, Mumbai against Free Press Journal, Mumbai.","June 23, 1997",Closed with directions,Principles and Publication,AnnualReport1998
"31. Complaint of Ms. Shibani Bathija, Mumbai against The Times of India, Mumbai.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"32. Complaint of Mrs. K.L. Rebello, Kandivli East, Mumbai against Bombay Times, Mumbai.","June 23, 1997",Upheld disapproval of conduct,Principles and Publication,AnnualReport1998
"33. Complaint of M/s. Associated Brew-eries & Distilleries, Mumbai through M/s. Mahimtura & Co., Advocates, Mumbai against APLE NHAVE SHAHER, Mumbai.","June 23, 1997",Withdrawn,Principles and Publication,AnnualReport1998
"34. Complaint of Shri M.S. Kilpady, Mumbai against Mid-Day.","June 23, 1997",Withdrawn,Principles and Publication,AnnualReport1998
"35. Complaint of Shri George Pinto, M/s. Print India, Mumbai through his advocate Shri Prasanna Sarportdar against Mid-Day.","June 23, 1997",Disposed with directions,Principles and Publication,AnnualReport1998
"36.  Complaint of Shri K.R. Deshmukh, Secretary, Maharashtra State Service Commission, Mumbai against Loksatta, Mumbai.","June 23, 1997",Upheld (Reprimanded),Principles and Publication,AnnualReport1998
"b.Complaint of Shri K.R. Deshmukh, Secretary, Maharashtra State Service Commission, Mumbai against Lokmat, Aurangabad.","June 23, 1997",Upheld (Reprimanded),Principles and Publication,AnnualReport1998
"c. Complaint of Shri K.R. Deshmukh, Secretary, Maharashtra State Service Commission, Mumbai against Sakal, Pune.","June 23, 1997",Upheld (Reprimanded),Principles and Publication,AnnualReport1998
"37. Complaint of Alpic Finance Ltd., Mumbai against The Telegraph, Calcutta.","June 23, 1997",Upheld (Reprimanded),Principles and Publication,AnnualReport1998
"38. Complaint of Shri Rajesh Dubey, Bhilai Nagar against Dainik Bhaskar, Raipur.","June 23, 1997",Withdrawn,Principles and Publication,AnnualReport1998
"39. Complaint of Shri K. Somanathan, General Manager, Godrej Soap Ltd., Gwalior against Mangal Manasvi Monthly.","June 23, 1997",Upheld,Principles and Publication,AnnualReport1998
"40. Complaint of Shri S.H. Akhtar, President, Waqf, Hakim Syed Hifazat Ali against Rashtriya Sahara, Lucknow.","June 23, 1997",Closed with directions,Principles and Publication,AnnualReport1998
"41. Complaint of Shri Raghunath Patnaik, Minister for Law, Govt. of Orissa against The Samaj.","June 23, 1997",Contradiction published,Principles and Publication,AnnualReport1998
"42. Complaint of Mr. Justice D.S. Mathur, Chief Justice, U.P. (Retd.), Mumbai against The Economic Times, Mumbai.","June 23, 1997",Disposed of with directions,Principles and Publication,AnnualReport1998
"43. Complaint of Deputy Commissioner, Kulu against Himsatta, Chandigarh.","June 23, 1997",Upheld (Censured),Principles and Publication,AnnualReport1998
"44. Complaint of Mrs. Veena Dhingara, Chandigarh against the Reporter, Nawan Zamana, Jalandhar.","June 23, 1997",Dismissed on merits,Principles and Publication,AnnualReport1998
"45. Complaint of Sr. Superintendent of Police, Sangrur (Punjab) against Shri Gurmal Singh, Journalist, Jagbani, Punjabi daily.","June 23, 1997",Dismissed,Principles and Publication,AnnualReport1998
"46. Complaint of Shri Ranbir Singh, Panipat against Dainik Tribune and Hindustan, New Delhi.","June 23, 1997",Dismissed on merits,Principles and Publication,AnnualReport1998
"47. Complaint of Shri Rakesh Kumar, Singla Enterprises, Lehra Gaga against Shri Ashok Kumar Gupta, Chief Editor, Golden Punjab.","June 23, 1997",Disposed of with directions,Principles and Publication,AnnualReport1998
"48. Complaint of Shri Brij Mohan, District Rewari against Punjab Kesari, Delhi.","June 23, 1997",Disposed on merits,Principles and Publication,AnnualReport1998
"49. Complaint of Shri Vijay Kumar Arora, Advocate of Karnal against Punjab Kesari, Jalandhar.","June 23, 1997",Dismissed on merits,Principles and Publication,AnnualReport1998
"50. Complaint of Dr. N. K. Sharma, Reader, Maths Department, Sri Venkateswara College, New Delhi against The Times of India.","June 23, 1997",Upheld (Reprimanded),Principles and Publication,AnnualReport1998
"51. Complaint of Shri Banwari Lal, Member, Municipal Councillor, Suratgarh against Seema Ki Lalkar, Suratgarh.","June 23, 1997",Dismissed on merits,Principles and Publication,AnnualReport1998
"52. Complaint of Shri A.C. Padhi, Joint Secretary, UPSC, New Delhi against Dainik Jagran, Delhi.","June 23,1997",Disposed of with directions,Principles and Publication,AnnualReport1998
