Complaint;Date;Status;ComplaintType;Report_name
26. Complaint of Sh. Paritosh Chakravar-ty, Dy. Public Relations Manager, SECL, Bilaspur against Veer Chhatis-garh, Korba (M.P.);Maharashtra.;Censured;Press and Defamation;AnnualReport1995
27. Complaint of Sh. Ravi Shankar Shar-ma, Hathras against Saptahik Gurudev, Hindi Weekly, Hathras.;Maharashtra.;Sub-judice;Press and Defamation;AnnualReport1995
28. Complaint of Dr. R. L. Modi, Medical Officer, Jalore, against Satyapur Times Weekly, Jalore, Rajasthan.;August 1, 1994;Warned;Press and Defamation;AnnualReport1995
29. Complaint of Sh. Jagat Ram Tripathy, Advocate of Banda against Dainik Aaj, Kanpur, U.P.;August 1, 1994;Dismissed (No substance);Press and Defamation;AnnualReport1995
30. Complaint of Headmistress, Govt. Girls Secondary School, Gurmandi, (Bhilwara) against Chief Guest, Hindi weekly of Rajasthan.;August 1, 1994;Censured;Press and Defamation;AnnualReport1995
31. Complaint of Sh. Jagdish Lal Chopra of Haryana against Adbi Mehfil of Yamuna Nagar, Haryana.;August 1, 1994;Censured;Press and Defamation;AnnualReport1995
32. Complaint of Smt. Jaiwanti Sheokand, IAS (Ex-Deputy Commis-sioner, Mahendragarh) against Rashtriya Sahara, Hindi daily, New Delhi.;August 1, 1994;Censured;Press and Defamation;AnnualReport1995
33. Complaint of Sh. Sewa Ram Jain of Kandhla against Kandhla Times of U.P.;August 1, 1994;Censured;Press and Defamation;AnnualReport1995
34. Complaint of Crystal Credit Corpora-tion Ltd., Nainital against Nagraj Darpan, Evening daily of Nainital.;August 1, 1994;Warned;Press and Defamation;AnnualReport1995
35. Complaint of Smt. Shubhakanhi Chhotray, Banpur, Orissa against Pragatibadi, Oriya daily, Bhubanes-war, Orissa.;August 1, 1994;Censured;Press and Defamation;AnnualReport1995
36. Complaint of Sh. K. K. Singh, Asstt. Commissioner of Income Tax, Deh-radun against Warning Express, Deh-radun.;August 1, 1994;Dismissed for non-prosection;Press and Defamation;AnnualReport1995
37. Complaint of Smt. Shashi Anvita, Gwalior against Chambal Chetna, Hindi weekly, Gwalior.;August 1, 1994;Censured;Press and Defamation;AnnualReport1995
38. Complaint of Sh. R. Chander Kureel, G. M., District Industrial Centre, Malanpur, Gwalior against Saptahik Chambal Chetna, Gwalior.;August 1, 1994;Censured;Press and Defamation;AnnualReport1995
39. Complaint of Sh. P. K. Sharma, Reader, Department of Economics, M. L. Nehru College, New Delhi against University Today, New Delhi.;August 1, 1994;Sub-judice;Press and Defamation;AnnualReport1995
40. Complaint of Asstt. General Manager (F&A), State Bank of Indore against Indore Samachar of Indore.;August 1, 1994;Warned/Contradiction directed;Press and Defamation;AnnualReport1995
41.  Complaint of Sh. Mukand Ballabh Sharma of Manglam Gas Service of Rajasthan against Jan Sammat, Hindi weekly of Rajasthan.;August 1, 1994;Contradiction directed;Press and Defamation;AnnualReport1995
b. Complaint of Sh Mukand Ballabh Sharma of Manglam Gas Service of Rajasthan against Bhor, Hindi daily of Rajasthan.;August 1, 1994;Contradiction directed;Press and Defamation;AnnualReport1995
c. Complaint of Sh Mukand Ballabh Sharma of Manglam Gas Service of Rajasthan against Kishan Path, Hindi weekly of Rajasthan.;August 1, 1994;Contradiction directed;Press and Defamation;AnnualReport1995
d. Complaint of Sh Mukand Ballabh Sharma of Manglam Gas Service of Rajasthan against Jan Sammat, Hindi weekly of Rajasthan.;August 1, 1994;Contradiction directed;Press and Defamation;AnnualReport1995
42. Complaint of Sh. Jaswin Jassi, c/o Arohi Cinematics, New Delhi against Sunday Observer Weekly, New Delhi.;August 1, 1994;Disposed with observations;Press and Defamation;AnnualReport1995
43. Complaint of Dr. M.K. Saxena, Orthopaedic Surgeon, Gorakhpur against 'Atal', Hindi weekly, Gorakhpur.;August 1, 1994;Warned;Press and Defamation;AnnualReport1995
44. Complaint of Smt. Sayeeda Shane Meeraj of Shahjahanpur against Dainik Jagran, Hindi daily, Bareilly.;Aug 1, 1994;Upheld;Press and Defamation;AnnualReport1995
45. Complaint of M/s. Agri Tech Seeds Company of Jaipur against Harit Kranti of Jaipur.;Aug 1, 1994;Contradiction offered;Press and Defamation;AnnualReport1995
46. Complaint of Sh. Telu Ram Mittal, Secretary, The Jind Cement Dealer Association, Jind, Haryana against 'Dainik Jagran' Hindi daily, New Delhi.;Aug 1, 1994;Disposed with observations;Press and Defamation;AnnualReport1995
47. Complaint of Sh. V. K. Sircar, Chair-man, Sales-Tax Tribunal, Lucknow against 'Aaj', Hindi daily, Lucknow.;Aug 1, 1994;Warned;Press and Defamation;AnnualReport1995
48. Complaint of Secretary, M/s. Malabar Cement Ltd., Palakkad, Kerala against 'Deepika Daily', Kerala.;Aug 1, 1994;Rejoinder directed;Press and Defamation;AnnualReport1995
49. Complaint of Sh. M. P. Singh, Deputy Forest Conservator, Uttarkashi against Dainik Jagran, Meerut.;Aug 1, 1994;Settled;Press and Defamation;AnnualReport1995
50. Complaint of Sh. Gulam Mohammad Maulani of Jodhpur against Sandhya Dainik Jodhana Sandesh, Evening daily of Rajasthan.;Aug 1, 1994;Warned;Press and Defamation;AnnualReport1995
51. Complaint of Sh. S. C. Sharma, Distt. Secretary, Oriental Bank Staff Association, Aligarh, U.P. against Dainik Jagran, Agra, U.P.;Aug 1, 1994;Rejoinder directed;Press and Defamation;AnnualReport1995
52. Complaint of Joint Director, Infor-mation Deptt., Jammu against Kash-mir Times, Jammu.;Aug 1, 1994;Warned;Press and Defamation;AnnualReport1995
53.  Complaint of Sh. Dharmendra Dev, the then D. M., Badayun against Dainik Jagran.;Aug 1, 1994;Disposed with observations;Press and Defamation;AnnualReport1995
b. Complaint of Sh. Dharmendra Dev, the then D. M., Badayun against Amar Ujala of Bareilly;Aug 1, 1994;Disposed with observations;Press and Defamation;AnnualReport1995
54. Complaint of Smt. Shakuntala Bhalla, New Delhi against Sandhya Prahari, New Delhi.;October 10, 1994;Partly upheld;Press and Defamation;AnnualReport1995
55. Complaint of Sh. K. P. Singh, IPS, Supdt. of Police, Ambala against Rashtriya Sahara.;October 10, 1994;Censured;Press and Defamation;AnnualReport1995
56. Complaint of Sh. Rajesh Kumar, M.P. (Lok Sabha) against Jansatta, Delhi.;October 10, 1994;Contradiction directed;Press and Defamation;AnnualReport1995
57. Complaint of Md. Hassan Rizvi, MLA and Chief Whip, Jharkhand Mukti Morcha, Jamshedpur against Dainik Awaz, Jamshedpur.;October 10, 1994;Warned;Press and Defamation;AnnualReport1995
58. Complaint of Ms. Dil Kumari Bhan-dari, M.P. against 'Adhibakta' Nepali newspaper, Gangtok (Sikkim).;October 10, 1994;Censured;Press and Defamation;AnnualReport1995
59. Complaint of Ms. Hemlata Prabhu and others of Jaipur against 'Rajasthan Patrika', Hindi daily, Jaipur.;October 10, 1994;Dismissed;Press and Defamation;AnnualReport1995
60. Complaint of Sh. Sagualal of Moradabad against Moradabad Rank, Hindi weekly of Moradabad, U.P.;October 10, 1994;Sub-judice;Press and Defamation;AnnualReport1995
61. Complaint of Sh. J. Subramaniam Iyer of Madras against Nakkheeran, Tamil weekly, Madras.;October 10, 1994;Warned;Press and Defamation;AnnualReport1995
62. Complaint of Dr. (Smt.) Sunita Dwivedi of Dewas, M.P. against Dewas Chingari, Hindi weekly,. Dewas, M.P.;October 10, 1994;Censured;Press and Defamation;AnnualReport1995
63. Complaint of Sh. Khursheed Ali, Assistant Supdt. of Education, Saharan-pur against Samaj Ke Sapne, Hindi fortnightly, Saharanpur.;October 10, 1994;Warned;Press and Defamation;AnnualReport1995
64. Complaint of Sh. Sunder Lal Bahuguna, Save Himalaya Move-ment, Chipko Information Centre against Dainik Jagran, Meerut.;October 10, 1994;Warned;Press and Defamation;AnnualReport1995
65. Complaint of Sh. Kanwal Singh Sandhu, Deputy Registrar, Coopera-tive Societies, Ludhiana against Pun-jab Masla, Punjabi weekly.;October 10, 1994;Censured;Press and Defamation;AnnualReport1995
66. Complaint of Sh. P. C. Jain, Editor-in-Chief, The Page, Hindi daily, New Delhi against The Vidrohi, Hindi daily of New Delhi.;October 10, 1994;Censured;Press and Defamation;AnnualReport1995
67. Complaint of Sh. Laxman Singh Solanki, Metropolitan Magistrate, Karkardooma Courts, Delhi against Jansatta, New Delhi.;October 10, 1994;Dismissed for non-prosection;Press and Defamation;AnnualReport1995
68. Complaint of Sh. R. C. Sharma, DG, National Museum, New Delhi against The Pioneer, New Delhi.;October 10, 1994;Disposed with observations;Press and Defamation;AnnualReport1995
69. Complaint of Headmaster, Special Schools, Bhatinda against Dainik Pilot, Bhatinda.;October 10, 1994;Closed for non-prosection;Press and Defamation;AnnualReport1995
70. Complaint of Deputy Manager, National Handloom Development Corporation against Rashtriya Sahara, New Delhi edition.;October 10, 1994;Settled;Press and Defamation;AnnualReport1995
b. Complaint of Deputy Manager, Na-tional Handloom Development Cor-poration against Rashtriya Sahara, Lucknow edition.;October 10, 1994;Settled;Press and Defamation;AnnualReport1995
71. Complaint of Aravali Alloys, Hissar against Hind Samachar, Jalandhar.;October 10, 1994;Matter closed upon assurance;Press and Defamation;AnnualReport1995
b. Complaint of Aravali Alloys, His-sar against Punjab Kesari, Jalandhar;October 10, 1994;Matter closed upon assurance;Press and Defamation;AnnualReport1995
72. Complaint of Sh. Satya Pal Dang, Ex-MLA, Amritsar against Daily Ajit, Jalandhar.;October 10, 1994;Warned;Press and Defamation;AnnualReport1995
73. Complaint of Sh. S. C. Kakar, MD, ODCL, Bhubaneswar against UT In-dependent, New Delhi.;October 10, 1994;Warned;Press and Defamation;AnnualReport1995
74. Complaint of Md. Azam Khan. Cabinet Minister, Govt. of U.P. against TOI, Lucknow.;October 10, 1994;Dismissed with observations;Press and Defamation;AnnualReport1995
75. Complaint of Dr. S. K. Kacker, Direc-tor, AIIMS, New Delhi against Rashtriya Sahara, New Delhi.;October 10, 1994;Assurance to publish contradiction.;Press and Defamation;AnnualReport1995
76. Complaint of Sh. P. Upendra, M.P. Rajya Sabha against Jansatta, Hindi daily, New Delhi.;October 10, 1994;Disposed with observations;Press and Defamation;AnnualReport1995
77. Complaint of Sh. D. R. Singh, Bio Chemist, Horticulture Experiments & Training Centre, Saharanpur, against Dainik Kalyug Darpan, Saharanpur.;October 10, 1994;Displeasure expressed;Press and Defamation;AnnualReport1995
"78. Complaint of Dr. S. V. Gharpure of Dr. Gharpure's Clinic, Bombay against ""The Afternoon', English daily, Bombay.";October 10, 1994;Contradiction directed;Press and Defamation;AnnualReport1995
79. Complaint of Dr. A. R. Khan, Orthopedic Surgeon, Distt. Hospital, Basti against Dainik Jagran, Hindi daily, Gorakhpur, U.P.;October 10, 1994;Dismissed (In-fructuous);Press and Defamation;AnnualReport1995
80. Complaint of Dr. N. R. Akarte and Dr. (Mrs.) I. C. Apte, Nagpur against Lokmat Times, Nagpur.;October10, 1994;Dismissed;Press and Defamation;AnnualReport1995
81. Complaint of Smt. Uma Bhat-tacharya, Principal (Retd.) Mahila Gram Inter College, Subedarganj, Allahabad against Rashtriya Sahara, Lucknow.;October10, 1994;Dismissed;Press and Defamation;AnnualReport1995
b. Complaint of Sh. Unarmiya Mahamandmiya, Surat against San-desh, Gujarati daily, Gujarat.;October10, 1994;Dismissed;Press and Defamation;AnnualReport1995
83. Complaint of Sh. A. Kamal of Guwahati against Muallim-e-Urdu, a monthly, Lucknow.;August 1, 1994;Warned;Press and Defamation;AnnualReport1995
84. Complaint of Sh. D. D. Agarwal, General Secretary, Akhil Bhartiya Jana Sangh, Calcutta against States-man, English daily, Calcutta.;August 1, 1994;Dismissed;Press and Defamation;AnnualReport1995
85. Complaint of Sh. Sewa Ram Jain of Kandhla against Amar Ujala, Hindi daily, Meerut, U.P.;August 1, 1994;Sub-judice;Press and Defamation;AnnualReport1995
86. Complaint of Shri Sewa Ram Jain of Kandhla against Kandhla Times, U.P.;August 1, 1994;Censured;Press and Defamation;AnnualReport1995
87. Complaint of Syed Shahabuddin, M.P. Delhi and Sh. Zia-ul-Islam, Delhi against Indian Express, New Delhi.;October 10, 1994;Closed with observation;Press and Defamation;AnnualReport1995
88. Complaint of Sh. V. K. Jain, Special Secretary, Ministry of Home Affairs against Rashtriya Sahara.;October 10, 1994;Censured;Press and Defamation;AnnualReport1995
89. Complaint of Sh. Ravinder Panwar, DM, Nalanda against Nav Bharat Times, Patna.;October 10, 1994;Dismissed (.n-fructuous);Press and Defamation;AnnualReport1995
90. Complaint of Sh. Suresh Duggar, Cor-respondent, Dainik Hindustan against Dainik Kashmir Times, Jammu.;October 10, 1994;Warned;Press and Defamation;AnnualReport1995
91. Complaint of Sh. P. P. Kapoor, Con-venor, Janwadi Youth Sabha, Panipat against Panchajanya, New Delhi.;October 10, 1994;Sub-judice;Press and Defamation;AnnualReport1995
