Complaint;Date;Status;ComplaintType;Report_name
44. Complaint of the Partner, I.S. Goel & Co., New Delhi against Indian Express, New Delhi.;March 25, 1996;D;Principles and Publications;AnnualReport1996
45. Complaint of Shri Arvind Singh Chauhan, Moradabad, against (1) Dainik Jagran, Bareilly (2) Nav Amar Bharat, Bareilly. (U.P.).;March 25, 1996;C;Principles and Publications;AnnualReport1996
47. Complaint of Shri Rajender Singh, Sec-retary, District Red Cross Society, Jind (Haryana) against the Editor, Jansatta Chandigarh.;March 25, 1996;C;Principles and Publications;AnnualReport1996
48.Complaint of Chief Administrative Of-ficer, Bank Note Press, M/o Finance, Govt. of India, Dewas against the Editor, Dainik Bhaskar, Indore. (M.P.);March 25, 1996;C;Principles and Publications;AnnualReport1996
49. Complaint of Shri Parvez Dewan, Princi-pal Secretary to Governor, J&K against 'Kashmir Times', Jammu (J&K).;C;Communal, Casteist and Anti-Na-tional Writings;Principles and Publications;AnnualReport1996
50.Complaint of Deputy Commissioner, Hazari Bagh, Bihar against Ranchi Ex-press, Bihar.;June 19, 1995;A;Principles and Publications;AnnualReport1996
51. Complaints of Director, Information and Public Relations, Government of U.P., Lucknow against (1) Dainik Jagran, Bareilly (2) Dainik Jagaran, Lucknow (3) Amar Ujala, Bareilly.;June 19, 1995;D;Principles and Publications;AnnualReport1996
54. Complaints of Deputy Commissioner of Police, Office of the DCP, Special Branch (I) CID, Bombay against (1) Edi-tor, Samna, Marathi daily, (2) Editor, Marmik, Marathi Weekly, Bombay.;June 19, 1995;A;Principles and Publications;AnnualReport1996
56.Complaint of Shri Zile Singh Chahal, Secretary, All India Jat Maha Sabha, Rohtak, Haryana against 'The Tribune', English daily, Chandigarh.;June 19, 1995;C;Principles and Publications;AnnualReport1996
57.Complaint of Shri K.N. Shrivastava, Deputy Commissioner & District Magis-trate, Uttar Kannada against Dhyeya Nisthe Patrakarta, Kannada Daily.;August 4, 1995;A;Principles and Publications;AnnualReport1996
58. Complaints of Deputy Commissioner of Police, Special Branch (I) CID, Bombay against 'Jansatta' Hindi daily Bombay and 'Sanjh Samachar' Bombay.;August 4, 1995;A;Principles and Publications;AnnualReport1996
60. Complaint of Shri S.N. Avate, Deputy Commissioner of Police, Special Branch (I) CID, Bombay against 'Navakal' Marathi Daily, Maharashtra.;August 4, 1995;A;Principles and Publications;AnnualReport1996
61. Complaint of Deputy Commissioner of Police, Special Branch (I), CID, Bombay against Hindustan, Urdu Daily, Bombay.;August 4, 1995;A;Principles and Publications;AnnualReport1996
62. Complaint of Shri N.K. Sanyal of Secunderabad, against 'Times of India' English Daily, Bombay.;August 4, 1995;A;Principles and Publications;AnnualReport1996
63. Complaint of Shri R.L. Kain, General Sec-retary, Dr. B.R. Ambedkar Vichar Manch, Delhi against Jansatta issue date 7.5.94.;October 12, 1995;C;Principles and Publications;AnnualReport1996
64. Complaint of Shri Sambhu Nath Sikkiria, General Secretary, Centre for Social Jus-tice, Patna against;'Cricket Samrat', a Magazine, New Delhi.;D;Principles and Publications;AnnualReport1996
65. Complaint of Shri P.K. Sahadevan of Kozhikode against Calicut Times, Kozhikode.;January 8, 1996;A;Principles and Publications;AnnualReport1996
66. Complaint of Deputy Commissioner of Police, Office of Dy. Commissioner of Po-lice, Special Branch-I, CID, Bombay against Dopahar Ka Saamna, Hindi daily, Bombay.;January 8, 1996;D;Principles and Publications;AnnualReport1996
67. Complaint of Deputy Commissioner of Police, Special Branch (I) CID Bombay against Dopahar Ka Saamna, Hindi daily, Bombay.;January 8, 1996;A;Principles and Publications;AnnualReport1996
68.Complaint of Deputy Commissioner of Police, S.B.I., CID, Bombay against Edi-tor, Dopahar Ka Saamna, Hindi daily, Bombay.;January 8, 1996;A;Principles and Publications;AnnualReport1996
70. Complaints of Additional Commissioner of Police, Special Branch (I), C.I.D., against Saamna, Marathi Daily, and Dopahar Ka Saamna, Hindi Daily, Bombay.;January 8, 1996;A;Principles and Publications;AnnualReport1996
71.Complaint of Deputy Commissioner of Police, Special Branch 'I' CID, Bombay against Saamna, Marathi daily, Bombay.;January 8, 1996;A;Principles and Publications;AnnualReport1996
72. Complaint of D.C.P. Special Branch (I) C.I.D., Bombay against Editor, Saamna, Marathi daily, Bombay.;January 8, 1996;A;Principles and Publications;AnnualReport1996
73.Complaint of A.C.P., Kalbadevi Div., Bombay against The Daily, Fort, Bombay.;January 8, 1996;A;Principles and Publications;AnnualReport1996
74.Complaint of Shri M.I. Ansari, Bhiwandi, District Thane, Bombay against Editor, The Times of India, Bombay.;January 8, 1996;C;Principles and Publications;AnnualReport1996
75. Complaint of Shri Uttam Thawrani, Presi-dent, Central Sindhi Panchayat, Nagpur against Editor, Vyapar, Hindi Weekly, Fort, Bombay.;January 8, 1996;B;Principles and Publications;AnnualReport1996
76.Complaint of Shri U.S. Hazarika, President, Chamber of Commerce, Thakurbari Road, North Lakhimpur, Assam against Editor, Sunday, Calcutta.;March 25, 1996;B;Principles and Publications;AnnualReport1996
77. Complaint of The Deputy Secretary to the Government of Assam against 'Saddin', Guwahati.;March 25, 1996;D;Principles and Publications;AnnualReport1996
78.Complaint of Shri Hasan Mansur, Gen-eral Secretary, People's Union for Civil Liberties (PUCL), Karnataka against In-dian Express.;B;Press & Defamation;Principles and Publications;AnnualReport1996
79. Complaint of Shri Ashwin Acharya, Ad-vocate, Gujarat against Editor, Sandesh, Gujarati Daily, Gujarat.;June 19, 1995;D;Principles and Publications;AnnualReport1996
80. Complaint of Shri Kalyan Singh, Kanpur against Editor, Rashtriya Sahara, Aliganj, Lucknow.;June 19, 1995;A;Principles and Publications;AnnualReport1996
81. Complaint of Shri Vatal Nagraj, MLA, Bangalore against Editor, Lankesh Patrika, Bangalore.;June 19, 1995;A;Principles and Publications;AnnualReport1996
82. Complaint of Smt. Gulshan, Dehradun, against Ambitions Weekly, Dehradun.;June 19, 1995;A;Principles and Publications;AnnualReport1996
83. Complaint of Shri Gautam of Mandsor against Editor, Dainik Deshpur Express.;June 19, 1995;C;Principles and Publications;AnnualReport1996
84. Complaint of Sh. Gautam against Mandsor. Dainik Seema Sangam, Mandsor.;June 19, 1995;B;Principles and Publications;AnnualReport1996
85. Complaint of Shri Kanwal Singh Verma, District Basic Education Officer, Muzaffarnagar against Editor, Thanvi Muzaffarnagar.;June 19, 1995;A;Principles and Publications;AnnualReport1996
86. Complaint of Shri N. Misra, Advocate, Orissa against Editor, Matribhasa, Oriya daily, Cuttack.;June 19, 1995;A;Principles and Publications;AnnualReport1996
87. Complaint of Shri Dev Raj Vinaik, Brick Kiln Owner, Haryana against Edi-tor, Adbi Mehfil, Hindi Fort., Yamunagar.;June 19, 1995;A;Principles and Publications;AnnualReport1996
88. Complaint of Shri R.P. Aggarwal, Assis-tant Engineer, Lucknow against Navratri, Hindi Weekly of Meerut.;June 19, 1995;A;Principles and Publications;AnnualReport1996
89. Complaint of Shri Sadashivrao Mandlik, Minister of State, Govt. of Maharashtra, Bombay against 'Pudhari' Marathi daily, Kolhapur, Maharashtra.;C;Decision;Principles and Publications;AnnualReport1996
90. Complaint of Smt. Sudha Rani Agarwal, PGT, Shri Agrasen Public School, Jaipur against Koot Yudh. (14/415/93).;June19, 1995;A;Principles and Publications;AnnualReport1996
91.Complaint of Shri Abrar Hussain, Secre-tary, Town Area, Kunderki, Muradabad against Dainik Amar Ujala, Muradabad, U.P.;June19, 1995;D;Principles and Publications;AnnualReport1996
92.Complaint of Shri Chandra Vir Gangu, District President, Udyog Vyapar Mandal, Shahjahanpur (U.P.) against Dainik Amar Ujala, Hindi daily, Bareilly, U.P.;June19, 1995;A;Principles and Publications;AnnualReport1996
93.Complaint of Shri Vijay Pal Gaur, Science Teacher, Badayun against Dainik Jagran', Hindi Daily, Bareilly, U.P.;June19, 1995;A;Principles and Publications;AnnualReport1996
94.Complaint of Shri Ramji Lal, Member of Parliament;(Rajya Sabha) New Delhi against Haryana Janpath Samachar', Hindi Dainik, Haryana;B;Principles and Publications;AnnualReport1996
95. Complaint of Shri Praveen Kumar, Cor-respondent, Mazdoor Morcha, Karnal against 'Maar Dhaar', Hindi Fort., Karnal, Haryana.;(Rajya Sabha) New Delhi against Haryana Janpath Samachar', Hindi Dainik, Haryana;A;Principles and Publications;AnnualReport1996
96.Complaint of Smt. Shobha Rani Arora, Bareilly against Dainik Vishwa Manav, Hindi Daily, U.P.;(Rajya Sabha) New Delhi against Haryana Janpath Samachar', Hindi Dainik, Haryana;A;Principles and Publications;AnnualReport1996
97.Complaint of Shri P.K. Johari, and others of M.P. through Smt. Suchitra A. Chitale, Advocate, New Delhi against 'Dashpur Deep' Hindi Weekly, Neemuch Cantt. (Μ.Ρ.);(Rajya Sabha) New Delhi against Haryana Janpath Samachar', Hindi Dainik, Haryana;A;Principles and Publications;AnnualReport1996
98.Complaint of Shri Kushal Chand Bader, Hony. Secretary, Shri S.S. Jain Subodh Shiksha Samiti, Jaipur Rajasthan against Gulabi Jagat Samachar Saptahik, Jaipur.;(Rajya Sabha) New Delhi against Haryana Janpath Samachar', Hindi Dainik, Haryana;A;Principles and Publications;AnnualReport1996
99.Complaint of Prof. S.S. Hasan, Reader, I.G.N.O.U., New Delhi against 'Jansatta', Hindi Daily, New Delhi.;June 19, 1995;C;Principles and Publications;AnnualReport1996
100.Complaint of Indira Gandhi National Open University through its Registrar (Admn.) New Delhi against Jansatta, New Delhi.;June 19, 1995;C;Principles and Publications;AnnualReport1996
101.Complaint of Shri K. Narayanan, Ex Reg-istrar, (Admn.) I.G.N.O.U., New Delhi against Jansatta, New Delhi.;June 19, 1995;C;Principles and Publications;AnnualReport1996
102.Complaint of Ms. Anna Masearenhas, Member, Church of St. Antony Siolim, Bardez, Goa against 'O Heraldo' English Daily, Goa.;August 4, 1995;A;Principles and Publications;AnnualReport1996
103.Complaint of Sh. Vinod Verma, B.Subhash Movie Unit, Bombay against 'Sanjha Jansatta' Hindi Daily, Bombay (Maharashtra).;August 4, 1995;A;Principles and Publications;AnnualReport1996
104.Complaint of Shri Dattapadma Swami of Thane against Mahanagar, Marathi Daily.;August 4, 1995;D;Principles and Publications;AnnualReport1996
105.Complaint of Shri Dattapadma Swami of Thane against 'Sanjh Loksatta', Marathi Daily, Bombay, Maharashtra.;August 4, 1995;C;Principles and Publications;AnnualReport1996
106.Complaint of Shri Rajesh Kumar, M.P. (Lok Sabha) New Delhi against The Times of India' Patna, Bihar.;August 4, 1995;A;Principles and Publications;AnnualReport1996
108. Complaints of Tapan Mitra, Personnel Manager, Voltas Ltd., Nagpur against Chandrapur Mahanagar, Chandrapur (MS) and Nagpur Mahasagar, Nagpur.;August 4, 1995;A;Principles and Publications;AnnualReport1996
109. Complaint of Shri Tula Ram Gupta, Ad-vocate, Gurgaon against 'Punjab Kesari', Jalandhar.;August 4, 1995;A;Principles and Publications;AnnualReport1996
113. Complaint of Mrs. Neela Anupam Dholakia, Bombay against 'The Daily' Bombay.;October 12, 1995;A;Principles and Publications;AnnualReport1996
114. Complaint of Dr. Shobha Kant Jha, Training Incharge, Bihar Education Project, Betia, Bihar against 'Nishigandha', Betia, Bihar.;October 12, 1995;A;Principles and Publications;AnnualReport1996
116. Complaint of Major General Shri B.C. Khanduri, M.P. against (1) Ganga Yamuna Express, Chamoli (2) Ubharti Dilli, Delhi.;October 12, 1995;C;Principles and Publications;AnnualReport1996
117.Complaint of Shri Adesh Jain, Assistant Commissioner, Employees Provident Fund Organisation, Karnal against 'Dainik Kamal Netra', Karnal.;October 12, 1995;A;Principles and Publications;AnnualReport1996
118.Complaint of Sh. Maheshwar Singh, M.P. (Rajya Sabha), New Delhi against Jansatta, Hindi Daily, Chandigarh.;October 12, 1995;A;Principles and Publications;AnnualReport1996
119.Complaint of Shri Saumyajit Bhattacharya of Delhi against The Mathrubhumi', Khozikode edition.;October 12, 1995;C;Principles and Publications;AnnualReport1996
120.Complaint of Shri Tirath Singh, Principal, Sri Guru Tegh Bahadur Khalsa College, University of Delhi against 'Guru Ji Samachar', Hindi Daily, Delhi.;October 12, 1995;D;Principles and Publications;AnnualReport1996
121. Complaint of Shri Tirath Singh, Principal, SGTB Khalsa College, Delhi against guru Ji Samachar,;Delhi.;D;Principles and Publications;AnnualReport1996
122.Complaint of Shri M.S. Sangwan, Execu-tive Engineer, Construction Circle, Sonepat, Haryana against 'The Tribune'. English Daily, Chandigarh.;October 12, 1995;C;Principles and Publications;AnnualReport1996
123.Complaint of Shri Ramji Mal Agarwal, Advocate, Bareilly against Bareilly Darshan', Hindi Fort., Bareilly.;October 12, 1995;A;Principles and Publications;AnnualReport1996
124. Complaints of Dr. Arun Kumar, Hony.;Secretary, Allahabad Medical Assocn., Allahabad against The Times of India, Lucknow Edition, and Dr. N.K. Keshwani, Associate Professor of Sur-gery, MLN Hospital, Allahabad against The Times of India.;C;Principles and Publications;AnnualReport1996
127. Complaints of Shri Nripendra Misra, IAS, Member, Board of Revenue, Allahabad against Editor, India Today, English and Hindi Editions, New Delhi. (14/535/93), (14/571/93).;Secretary, Allahabad Medical Assocn., Allahabad against The Times of India, Lucknow Edition, and Dr. N.K. Keshwani, Associate Professor of Sur-gery, MLN Hospital, Allahabad against The Times of India.;A;Principles and Publications;AnnualReport1996
128.Complaint of Shri R.S. Bhatia, M.D., Hotel Delite,;NIT, Faridabad against Bharat Darshan, Faridabad, Hindi Daily.;D;Principles and Publications;AnnualReport1996
129.Complaint of Dr. B.K. Sinha, IPS, (Haryana) against Mazdoor Morcha, Faridabad, Haryana.;NIT, Faridabad against Bharat Darshan, Faridabad, Hindi Daily.;A;Principles and Publications;AnnualReport1996
130.Complaint of Shri Chaman Lal, Jr. Engineer, Municipal Committee, Theog against Pradhan Azad Kesari, Karnal, Haryana.;NIT, Faridabad against Bharat Darshan, Faridabad, Hindi Daily.;D;Principles and Publications;AnnualReport1996
131.Complaint of Deputy Secretary to Govt. of Assam, Home (B) Department, Guwahati against 'Boodhbar' Assamese Weekly, (Assam).;NIT, Faridabad against Bharat Darshan, Faridabad, Hindi Daily.;A;Principles and Publications;AnnualReport1996
132.Complaint of Shri Pradeep Kumar Jajoria, I.A.S., Director Social Welfare, Govt. of Bihar against 'Jansatta' Hindi Daily, New Delhi.;October 12, 1996;A;Principles and Publications;AnnualReport1996
133.Complaint of Sh. Pradeep Kr. Jajoria, I.A.S., Director Social Welfare, Govern-ment of Bihar against 'Hindustan Times', English Daily, Patna.;October 12, 1996;A;Principles and Publications;AnnualReport1996
134.Complaint of Mohd. Qurban, General Sec-retary, Shibli Bari Committee, Dhanbad against Prabhat Khabar', Bihar (Hindi Daily).;October 12, 1996;A;Principles and Publications;AnnualReport1996
135.Complaint of Shri Om Prakash Khandka against 'Keshav Navneet' Hindi evening daily, Jaipur.;October 12, 1996;A;Principles and Publications;AnnualReport1996
136.Complaint of Shri Madan Maharaja, Former Member of Legislative Assembly, Rajasthan, against 'Jannayak', Hindi Daily Kota, Rajasthan.;October 12, 1996;A;Principles and Publications;AnnualReport1996
138. Complaint of Shri N.K. Gupta, Managing Director, Dugdh Utpadak Sahakari Sangh Ltd., Bhilwara against 'Bhor Nayak' and Divya Samachar Lehari.;October 12, 1996;A ;Principles and Publications;AnnualReport1996
"139.Complaint of Shri C.K. Neelakanta Raj, I.A.S. now Divisional Commissioner, Mysore Division, Mysore against 'Lankesh Patrika"", Kannada weekly, Bangalore, Karnataka.";January  8, 1996;A;Principles and Publications;AnnualReport1996
140.Complaint of Dr. S.P. Thirumala Rao of Mysore against Star of Mysore', English Daily, Mysore,;Karnataka.;A;Principles and Publications;AnnualReport1996
141.Complaint of Shri Sayeedur Rahman, Assistant Secretary, Furquania Academy Trust, Bangalore against Khubsoorat, Urdu Daily, Bangalore, Karnataka.;Karnataka.;A;Principles and Publications;AnnualReport1996
144.Complaint of Smt. T. Mukthamba, I.A.S. Chief Executive Officer, Kodagu Zilla Panchayath, Medikeri, Karnataka against 'Shakti' Kannada Daily, Medikeri, Karnataka.;Karnataka.;A;Principles and Publications;AnnualReport1996
145.Complaint of Shri Yoonus, Press Reporter, Sampaje, Kodagu, Karnataka against 'Gadinada Sanchari Daily', Medikeri, Karnataka.;Karnataka.;C;Principles and Publications;AnnualReport1996
146.Complaint of Shri Laxman Manchigaiah, Vice President, Karnataka Chitrakala, Bangalore against 'Savvy' Bombay.;Karnataka.;A;Principles and Publications;AnnualReport1996
147.Complaint of Smt. Mary Ravindranath, M.L.A., Secunderabad against 'Deccan Chronicle', English Daily, Secunderabad.;Karnataka.;C;Principles and Publications;AnnualReport1996
148.Complaint of Dr. K. Chockalingam, Sherif of Madras against 'Nakheeran' Tamil Weekly, Madras.;Karnataka.;A;Principles and Publications;AnnualReport1996
149.Complaint of Shri Kanna N. Lakshminarayana, Minister for Labour & Employment, Government of Andhra Pradesh, Hyderabad against 'Andhra Jyoti', Telugu Daily, Vijayawada, Andhra Pradesh.;Karnataka.;D;Principles and Publications;AnnualReport1996
150.Complaint of Shri K. Dhananjayan, Ca-tering Inspector, Trivandrum-Guwahati Express, Kerala against 'Rashtra Deepika', Cochin, Kerala.;Karnataka.;A;Principles and Publications;AnnualReport1996
151.Complaint of Thirumathi Ranjitham, Pollachi Taluk, Tamil Nadu against 'Muthal Marasu' Dindigul, Tamil Nadu.;January  8, 1996;A;Principles and Publications;AnnualReport1996
153. Complaints of Additional Commissioner of Police, C.I.D., Bombay against Navashakti and Saanjh Samachar, Hindi Daily, Bombay.;January  8, 1996;A;Principles and Publications;AnnualReport1996
154. Complaint of Shri S.M. Khanvalkar. Mo-torman, Central Railway, Bombay V.T. against The Editor, Maharashtra Times, Marathi Daily, Fort, Bombay.;January  8, 1996;B;Principles and Publications;AnnualReport1996
155. Complaint of Shri Mohd. Sharfuddin Siddiqui, Aurangabad against Ghabrahat, Hindi weekly,;Aurangabad.;A;Principles and Publications;AnnualReport1996
156.Complaint of Shri Jagnnath Kamath. Special;Executive Magistrate, Brahmanpara, Ulhasnagar against Editor, Jyoti Jwala. Weekly Ulhasnagar.;A;Principles and Publications;AnnualReport1996
157.Complaint of Shri R.K. Sonawane, Dy. Municipal Commissioner, Kalyan, Thane against Editor, Dainik Sachoti, Maharashtra..;Executive Magistrate, Brahmanpara, Ulhasnagar against Editor, Jyoti Jwala. Weekly Ulhasnagar.;A;Principles and Publications;AnnualReport1996
158.Complaint of Prof. Hiten Nag, Dinhata, Cooch Behar, West Bengal against Dainik Basumati. Bengali Daily.;March 25, 1996;A;Principles and Publications;AnnualReport1996
159.Complaint of Prof. Hiten Nag. Dinhata. Cooch Behar,;West Bengal against Uttar Banga Sambad, Bengali Daily.;A;Principles and Publications;AnnualReport1996
160.Complaint of Shri Riaz Azimabadi, Chief Executive, Dainik Jagran. Patna against Editor, Dainik Sangam, Patna.;West Bengal against Uttar Banga Sambad, Bengali Daily.;D;Principles and Publications;AnnualReport1996
161.Complaint of Dr. Shiva Jatan Thakur, Member, Bihar Public Service Commis-sion. Krishna Kunj, Patna against Resi-dent Editor, The Hindustan Times, English Daily, Patna.;March 25, 1996;C;Principles and Publications;AnnualReport1996
162.Complaint of Shri Bidhan Purkayastha, Ex-Editor, Cochar Times, Silchar, Assam against Editor Sonar Cachar, Assamese daily, Silchar, Assam.;March 25, 1996;A;Principles and Publications;AnnualReport1996
163.Complaint of Sh. Janardan Kumar, Civil Judge, Secretary and Authorised Officer, U.P. Judicial Service Association, Muzaffarnagar, against Editor, Royal Bul-letin, Hindi Daily, Muzaffarnagar, U.P.;March 25, 1996;D;Principles and Publications;AnnualReport1996
164.Complaint of Sh. B.K. Bhola, IPS, DIG of Police, Kumaon Range, Nainital against Nav Bharat Times, Hindi daily, N.D.;March 25, 1996;A;Principles and Publications;AnnualReport1996
165.Complaint of Sh. Des Raj, Partner, M/s Gurmit Singh, Amin Chand Liquor vend Contractor, Gidderbaha against Ajit, Jallandhar, Punjab.;March 25, 1996;D;Principles and Publications;AnnualReport1996
"166.Complaint of Sh. C.M. Lingappa, MLA of Karnataka against ""Mardhani"" weekly, Bangalore, Karnataka.";March 25, 1996;A;Principles and Publications;AnnualReport1996
167.Complaint of Sh. K.P. Singh Deo, Hon'ble Minister of State for Information & Broadcasting, Govt. of India, New Delhi against Business Standard, English daily, N.D.;March 25, 1996;C;Principles and Publications;AnnualReport1996
"168.Complaint of Sh. Sunder Lal r/o Bhatkhedi, Distt. M.P. against ""Dainik Samwalia Sandesh"" Mandsaur, M.P.";March 25, 1996;D;Principles and Publications;AnnualReport1996
169.Complaint of Sh. Vijay Goel, Chairman, Satyawati Co-educational College, Delhi against The Hindustan Times, New Delhi.;March 25, 1996;C;Principles and Publications;AnnualReport1996
"170.Complaint of Prof. Mohan Maharishi of Chandigarh against ""Chandigarh News Line"" Chandigarh.";March 25, 1996;D;Principles and Publications;AnnualReport1996
171.Complaint of Mrs. Kiran Bedi, Addl. Commissioner of Police, N.D. against The Hindustan Times, New Delhi.;March 25, 1996;C;Principles and Publications;AnnualReport1996
172.Complaint of Smt. Diljeet Sabharwal, President, Inner Wheel Club, N.D. against The Hindustan Times.;March 25, 1996;C;Principles and Publications;AnnualReport1996
173.Complaint of Smt. Damyanti Tyagi, Muzaffarnagar against Asia News Ex-press, Hindi weekiy, Muzaffarnagar.;March 25, 1996;A;Principles and Publications;AnnualReport1996
174.Complaint C. Chikkana, IAS, Dy. Com-missioner, Kodaga, Distt. Madikeri, Karnataka against Editor,;Coffeeland News.;A;Principles and Publications;AnnualReport1996
175.Complaint of Sh. Panduri Rao Kradutt, State Convenor, Rashtriya Swayam Sewak Sangh, Raipur against the Editor Dainik Bhaskar, Raipur, M.P.;Coffeeland News.;D;Principles and Publications;AnnualReport1996
176. Complaint of Dr. J.K. Jain, President, Jain Satellite Television, N.D. against The Asian Age, New Delhi.;Coffeeland News.;A;Principles and Publications;AnnualReport1996
