Complaint;Date;Status;ComplaintType;Report_name
24.Complaint of Owner, Vikas Trading Company, Meerut against Dainik Jagran, Meerut ’’ Matter disposed of with observations 25.Shri Vikar Ahmad, Chairman, Nagar Palika Parishad, Bijnore, Uttar Pradesh against Chingari, Sandhya Dainik, Bijnore;July 27, 2007;Matter closed– not pursued;Press and Defamation;AnnualReport2008
26.Complaint of Shri Santanu Das, Director, Information, Cultural Affairs & Tourism, Government of Tripura, Agartala against the editor, Syandan Patrika, Agartala;July 27, 2007;Admonished;Press and Defamation;AnnualReport2008
27.Complaint of Mrs. Madhurima Barua, Guwahati, Assam against Ajir Asom, Guwahati, Assam;July 27, 2007;Closed-devoid of merits;Press and Defamation;AnnualReport2008
28.Complaint of Smt. Shiela Dikshit, Chief Minister of NCT of Delhi against Amar Ujala, Meerut;July 27, 2007;Warned;Press and Defamation;AnnualReport2008
29.Complaint of Smt. Shiela Dikshit, Chief Minister of NCT of Delhi against Times of India, New Delhi;July 27, 2007;Warned;Press and Defamation;AnnualReport2008
30.Complaint of Shri Abhishek Singh, IAS, District Magistrate, Hardoi, U.P. against Dainik Amar Ujala, Kanpur;July 27, 2007;Disposed of with directions;Press and Defamation;AnnualReport2008
31.Complaint of Shri B.K. Narayan, General Manager, Giltec International (P) Ltd., Mangalore against Samyuktha Prabha, Mangalore;July 27, 2007;Warned;Press and Defamation;AnnualReport2008
32.Complaint of Shri P.B. Sathyan, State General Secretary, BJP Kissan Morcha, Aluva (Kerala) against Flash, Malayalam Mid Day daily, Thiruvananthapuram;July 27, 2007;Reprimanded;Press and Defamation;AnnualReport2008
33.Complaint of Shri Lal Singh, Editor, Hathras Samachar, Hathras, U.P. against Gramya Netra Weekly, Hathras, Uttar Pradesh;July 27, 2007;Censured;Press and Defamation;AnnualReport2008
34.Complaint of Shri S.S. Sadananda, A.C.D.,  P.O. Sringeri, Karnataka against Namma Loka, Kannada Weekly;July 27, 2007;Upheld;Press and Defamation;AnnualReport2008
35.Complaint of Shri Jugal Kishore Gupta, Chhatarpur against the editor, Dainik Vindhya Shakti, Chhatarpur, Madhya Pradesh;July 27, 2007;Reprimanded;Press and Defamation;AnnualReport2008
36.Complaint of Smt. Bharti Aggarwal, President, Gram Bharati Mahila Mandal, District Betul, M.P. against the editor, Vigyapan Ki Duniya, Nagpur;July 27, 2007;Censured;Press and Defamation;AnnualReport2008
37.Complaint of Smt. Bharti Aggarwal, President, Gram Bharati Mahila Mandal, District Betul, M.P. against the editor, Vidarbha Chandika, Nagpur;July 27, 2007;Censured;Press and Defamation;AnnualReport2008
38.Complaint of Collector and District Magistrate, Sehore, Madhya Pradesh, against Dainik Nai Duniya, Bhopal;July 27, 2007;Dismissed - not pursued;Press and Defamation;AnnualReport2008
39.Complaint of Dr. J. G. Negi, the then Director General, M.P. Council of Science & Technology, Bhopal against The Hindustan Times, Bhopal;July 27, 2007;No further action;Press and Defamation;AnnualReport2008
40.Complaint of the Chief Manager, J. K. Industries Limited, Banmore, Madhya Pradesh against Dainik Chambal Vani, Gwalior;July 27, 2007;Reprimanded;Press and Defamation;AnnualReport2008
41.Complaint of the Honorary Secretary, The Shillong Club Limited, Shillong against the editor, The Telegraph, Guwahati;July 27, 2007;Directions;Press and Defamation;AnnualReport2008
42.Complaint of Shri Ripun Bora, Hon’ble Minister of Panchayat, Rural Development & Elementary Education, Government of Assam, Guwahati against the editor, Dainik Agradoot, Guwahati;July 27, 2007;Settled;Press and Defamation;AnnualReport2008
43.Complaint of Shri Ranjit Gogoi, Liaison Officer, Chief Minister’s Public Relations Cell, Government of Assam, Dispur, Guwahati against the editor, Asomiya Pratidin, Assam;July 27, 2007;Upheld;Press and Defamation;AnnualReport2008
44.Complaint of Dr. Bhagwan Lahkar, Adviser to Chief Minister (I&PR), Assam, Guwahati against the editor, Aji, Assamese daily, Guwahati;July 27, 2007;Closed - not pursued;Press and Defamation;AnnualReport2008
45.Complaint of Shri Gajraj Singh Yadav, Mahendragarh, Haryana against the editor, Punjab Kesari, New Delhi;July 27, 2007;Withdrawn;Press and Defamation;AnnualReport2008
46.Complaint of Shri R.P. Balwan, IFS, Conservator of Forests, Gurgaon, Haryana against the editor, Dainik Jagran, Hissar, Haryana;July 27, 2007;Reprimanded;Press and Defamation;AnnualReport2008
47.Complaint of Shri Ravindra Dwivedi, National President, All India Anti Corruption Committee, Thane, Maharashtra against the editor, Punjab Kesari, New Delhi;July 27, 2007;Proceedings dropped;Press and Defamation;AnnualReport2008
48.Complaint of Chief (Corporate Communications), Life Insurance Corporation of India, Mumbai against the editor, Mid-Day, Mumbai;July 27, 2007;Warned;Press and Defamation;AnnualReport2008
49.Complaint of Divya Yog Mandir Trust, Hardwar, Uttarakhand against the Sunday Post, Noida;July 27, 2007;Sub-judice;Press and Defamation;AnnualReport2008
50.Complaint of Shri Anil Kumar Sharma, Meerut, U.P. against Dainik Jagran, Meerut;July 27, 2007;Dismissed;Press and Defamation;AnnualReport2008
51.Complaint of Shri Shailander Pratap Singh, S.P., Pratapgarh, U.P. against Amar Ujala, Allahabad;July 27, 2007;Matter closed;Press and Defamation;AnnualReport2008
52.Complaint of Shri J. D. Ahirwar, Marketing Inspector, Kanpur Dehat, U.P. against Swatantra Bharat, Lucknow;July 27, 2007;Closed;Press and Defamation;AnnualReport2008
53.Complaint of Shri Uma Shankar Singh, Headmaster, Lal Bahadur Shastri Junior High School, Gorakhpur against Jansatta Express, Lucknow;July 27, 2007;Disposed of with directions;Press and Defamation;AnnualReport2008
54.Complaint of Shri Ramjilal Srivastava, Journalist, Jhansi against Dainik Jagran, Jhansi;July 27, 2007;Closed for lack of substance;Press and Defamation;AnnualReport2008
55.Complaint of Mohd. Fasih Uddin, Advocate, Moradabad against Amar Ujala, Moradabad;July 27, 2007;Settled;Press and Defamation;AnnualReport2008
56.Complaint of Shri G.L. Chaurasia, Advocate, Agra against Amar Ujala, Agra;July 27, 2007;Directions;Press and Defamation;AnnualReport2008
57.Complaint of Shri Kailash, SDE Legal, BSNL, Mathura, Uttar Pradesh against Data Sandesh, Agra;July 27, 2007;Sub-judice;Press and Defamation;AnnualReport2008
58.Complaint of the Executive Officer, Shri Sai Baba Sansthan Trust (Shirdi), Maharashtra against the editor, Lok Bol, Maharashtra;July 27, 2007;Directions;Press and Defamation;AnnualReport2008
59.Complaint of Shri D.S. Murthy, IAS, former Commissioner of Marketing, Government of Andhra Pradesh, Hyderabad against Eenadu;October  4, 2007;Closed with observations;Press and Defamation;AnnualReport2008
60.Complaint of Shri Raghav Chandra, Managing Director, M.P. State Industrial Development Corporation Ltd., M Bhopal against Nav Bharat;October  4, 2007;Censured;Press and Defamation;AnnualReport2008
61.Complaint of Shri Raghav Chandra, Managing Director, M.P. State Industrial Development Corporation Ltd., Bhopal against Central Chronicle;October  4, 2007;Censured;Press and Defamation;AnnualReport2008
62.Complaint of Shri Geetartha Darshan Barua, Astha Editorial Board, Jorhat against the editor, Dainik Janambhumi, Jorhat, Assam;October  4,2007;Directions;Press and Defamation;AnnualReport2008
63.Complaint of Shri Rajinder Singh, IPS, Inspector General of Police, Ferozpur Zone, Bathinda, Punjab against Amar Ujala, Jalandhar;October  4,2007;Directions;Press and Defamation;AnnualReport2008
64.Complaint of Shri Rajinder Singh, IPS, Inspector General of Police, Ferozpur Zone, Bathinda, Punjab against The Hindustan Times, Chandigarh;October  4,2007;Directions;Press and Defamation;AnnualReport2008
65.Complaint of Dr. Bal Singh, Lecturer, DAV College, Pehowa, Kurukshetra against the editor, Punjab Kesari, Karnal;October  4,2007;Disposed of with directions;Press and Defamation;AnnualReport2008
66.Complaint of Dr. S.P. Gupta, Director, Ashirvad Hospital & Research Centre, Varanasi against Senior India, New Delhi;October  4,2007;Warned;Press and Defamation;AnnualReport2008
67.Complaint of Shri Sunil G. Godbole, Mumbai against The Times of India, Mumbai;October  4,2007;Dismissed;Press and Defamation;AnnualReport2008
68.Complaint of Mrs. Renuka Patgri, Principal (Retd), Bajali College, Assam against Asomiya Pratidin, Guwahati, Assam;October  4,2007;Admonished;Press and Defamation;AnnualReport2008
69.Complaint of Shri Premadhar Handique, Guwahati against Asomiya Pratidin, Guwahati;October  4,2007;Censured;Press and Defamation;AnnualReport2008
70.Complaint of Miss Ruli Sharma, Nagoan, Assam against Janasadharan, Guwahati;October  4,2007;Censured;Press and Defamation;AnnualReport2008
71.Complaint of Ms. Rajni Malani, Fancy Bazar, Guwahati against Purvanchal Prahari, Guwahati;October  4, 2007;Censured;Press and Defamation;AnnualReport2008
72.Complaint of S.D.E. (Legal) B.S.N.L., against Aligarh Nagari, Aligarh, Uttar Pradesh;October  4, 2007;Sub-judice;Press and Defamation;AnnualReport2008
73.Complaint of Shri Vijay Kumar Gupta, Maurani Pura, Jhansi, Uttar Pradesh, against Saptahik Parakh, Jhansi Cantt. (U.P.);October  4, 2007;Warned;Press and Defamation;AnnualReport2008
74.Complaint of Shri Jagdish Kumar, Chief (PRO), Bilaspur, Chhattishgarh against Dainik Prajashakti, Bilaspur, Chhattishgarh;October  4, 2007;Censured;Press and Defamation;AnnualReport2008
75.Complaint of Shri Ajit Gulanikar, Consultant, Colaba, Mumbai against;October  4, 2007;Censured;Press and Defamation;AnnualReport2008
76.Complaint of Shri Mahant Devendra Dass, Jhanda Mohalla, Dehradun, Uttarakhand against Uttaranchal Saya, Uttarakhand;October  4, 2007;Disposed of with directions;Press and Defamation;AnnualReport2008
77.Complaint of Shri Amar Kumar Mondal, Jt. Secretary, Shramik Union, Hindustan Cables Ltd., Rupnarainpur Unit, Burdwan, West Bengal against Gramanchal Shilpanchaler Khabar, Burdwan, West Bengal;October  4, 2007;Reprimanded;Press and Defamation;AnnualReport2008
78.Complaint of Shri Ashok Chauhan, DSP, Haryana Police, District Karnal against Punjab Kesari;October  4, 2007;Complaint not substantiated;Press and Defamation;AnnualReport2008
79.Complaint of Smt. Nisha Trivedi, Unnao against Dainik Hindustan, Lucknow;October  4, 2007;Closed;Press and Defamation;AnnualReport2008
80.Complaint of Smt. Nisha Trivedi, Unnao against Dainik Jagran, Kanpur;October  4, 2007;Closed;Press and Defamation;AnnualReport2008
81.Complaint of Smt. Nisha Trivedi, Unnao against The Aj, Kanpur, Uttar Pradesh;October  5, 2007;Closed;Press and Defamation;AnnualReport2008
82.Complaint of Shri Vishnu Kumar Gupta, Chandausi, U.P. against Dainik Jagran, Moradabad;October  5, 2007;Closed being devoid of substance;Press and Defamation;AnnualReport2008
83.Complaint of Shri Vishnu Kumar Gupta, Chandausi, U.P. against Amar Ujala, Moradabad;October  5, 2007;Closed being devoid of substance;Press and Defamation;AnnualReport2008
84.Complaint of Shri Lalchand Pandey, Sub-Registrar-I, Muzaffarnagar, U.P. against Hamara Yuva, Muzaffarnagar;October  5, 2007;Dismissed - not pursued;Press and Defamation;AnnualReport2008
85.Complaint of Mohd. Yusuf Qurashi, General Secretary, Rashtriya Janta Dal, (U.P.), Meerut against Dainik Jagran, Meerut;October  5, 2007;Closed;Press and Defamation;AnnualReport2008
86.Complaint of Smt. Kamla Rani, Block President, Bhojpur, Modinagar against Dainik Jagran, Noida, U.P.;October  5, 2007;Matter allowed to rest;Press and Defamation;AnnualReport2008
87.Complaint of Sister Shalini, H.C., Headmistress, St. Teresa's Girls High School, Bettiah, West Champaran, Bihar against the editor, Dainik Jagran, Muzaffarpur, Bihar;October  5, 2007;Disposed of with directions;Press and Defamation;AnnualReport2008
88.Complaint of Sister Shalini, H.C., Headmistress, St. Teresa's Girls High School, Bettiah, West Champaran, Bihar against the editor, Hindustan, Hindi Daily, Muzaffarpur, Bihar;October  5, 2007;Disposed of with directions;Press and Defamation;AnnualReport2008
89.Complaint of Shri V.H. Dalmia, Vishva Hindu Parishad, New Delhi against the editor, The Times of India, New Delhi;October  5, 2007;Closed;Press and Defamation;AnnualReport2008
90.Complaint of Smt. Hemambika R. Priya, Official Spokesperson, Ministry of Finance, New Delhi against The Pioneer, New Delhi;October  5, 2007;Directions;Press and Defamation;AnnualReport2008
91.Complaint of Shri Govind Bihari Nigam, Vice Chairman, Kalicharan Nigam Institute of Technology, Banda against Punjab Kesari, Delhi;October  5, 2007;Sub-judice;Press and Defamation;AnnualReport2008
92.Complaint of Shri D.P. Singh, National Spokesman/Vice President, Janhit Jagran, Meerut against Amar Ujala, Meerut;October  5, 2007;Sub-judice;Press and Defamation;AnnualReport2008
93.Complaint of Shri Sanjay Kumar Bansal, Advocate/President, Desh Kalyan Samiti, Moradabad, U.P. against Rashtriya Sahara, Noida;July 27, 2007;Regret Expressed;Press and Morality;AnnualReport2008
94.Complaint of Shri B.K. Sinha, Income Tax Officer, Hazaribagh, Jharkhand against the editor, Dainik Jagran, Ranchi;July 27, 2007;Closed;Press and Morality;AnnualReport2008
95.Complaint of Shri B.K. Sinha, Income Tax Officer, Hazaribagh, Jharkhand against the editor, Vichar Saransh, New Delhi;July 27, 2007;Closed;Press and Morality;AnnualReport2008
96.Complaints of Mr. Ashok Basappa Udyavar & others and Mrs. Sheetal Vivek Mehta, Vasai & others, Thane, Maharashtra against Maharashtra Buland Times, Thane, Maharashtra;October  5, 2007;Censured;Press and Morality;AnnualReport2008
97.Suo-motu action against Debonair, Mumbai;October  5, 2007;Censured;Press and Morality;AnnualReport2008
98.Complaint of Shri Naresh Thakkar, Director, Chittaur Darshan, (TV News Channel), Chittaurgarh, Rajasthan against the editor, Samachar Jagat, Jaipur, Rajasthan;July 27, 2007;Closed;Communal, Casteist and Anti Religious Writings;AnnualReport2008
99.Complaint of Dr. K.V. Sangameswaran, Consultant Radiologist, Pune against the editor, The Times of India, Pune;July 27, 2007;Proceedings dropped;Communal, Casteist and Anti Religious Writings;AnnualReport2008
