Complaint;Date;Status;ComplaintType;Report_name
139. Complaint of Shri Kolagani Apparao, Secretary, Human Rights Council, Visakhapatnam, Andhra Pradesh against Eenadu, Hyderabad. ’’ Disposed of;Collector and DM, Mayurbhanj, Orissa against Dharitri, Bhubaneswar.;;Press and Defamation;AnnualReport2006
140. Complaint of Shri Roshan Alag, General Secretary, Anti-Intoxication Journalists Association, Chandni Chowk, Delhi against the Editor, The Hindustan Times, New Delhi.;June 28, 2005;Closed with observation;Press and Morality;AnnualReport2006
141. Complaint of Shri Nitish Kumar Dubey through Ministry of Information and Broadcasting, Government of India, New Delhi against the Editor, Delhi Times, Supplement of Times of India, New Delhi.;June 28, 2005;Advise;Press and Morality;AnnualReport2006
142. Complaint of Mr. S. Paul Arora, Humanist International, Delhi against the Editor, Punjab Kesari, New Delhi.  ’’;June 28, 2005;Advise;Press and Morality;AnnualReport2006
143. Complaint of Padamshri Shri Prakash Singh, Former Director General, BSF, Noida, U.P. against the Editor, The Times of India, New Delhi. ’’ Depracated/;June 28, 2005;Advise;Press and Morality;AnnualReport2006
144. Complaint of Padamshri Shri Prakash Singh, Former Director General, BSF, Noida, U.P. against Hindustan Times, New Delhi. ’’;June 28, 2005;Assurance;Press and Morality;AnnualReport2006
145. Complaint of Shri P.K. Dhande, Indore M.P. against Grih Sobha, New Delhi.;October 7, 2005;No further action;Press and Morality;AnnualReport2006
146. Complaint of Shri Maneesh Taneja and others, Delhi against Navbharat Times. ’’ Matter allowed;October 7, 2005;to rest;Press and Morality;AnnualReport2006
147. Complaint of Shri Maneesh Taneja and others, Delhi against The Times of India ’’ Matter allowed to rest Communal, Casteist and Anti Religious;October 7, 2005;Writings;Press and Morality;AnnualReport2006
148. Complaint of Shri Ehtisham Mirza, General  Secretary, Uttar Pradesh Rashtriya Ekta Parishad, Lucknow against the Editor, India Today, New Delhi.;June 28, 2005;Advise;Press and Morality;AnnualReport2006
149. Complaint of Shri Hazi Abdul Aziz, Chairman of Madrasa-Jamia-Arabia- Kasim ul ullum, Khurja, Bhulandshahar, U.P. against the Editor, Dainik Jagran, Meerut. ’’;June 28, 2005;Censured;Press and Morality;AnnualReport2006
150. Complaint of Shri Hazi Abdul Aziz, Chairman of Madrasa-Jamia-Arabia- Kasim ul ullum, Khurja, Bhulandshahar, U.P. against the Editor, Dainik Jagran, Agra, Uttar Pradesh.;June 28, 2005;Censured;Press and Morality;AnnualReport2006
151. Complaint of S/Shri Devesh Kumar Verma, and Md. Javed Ahmed Khan, New Delhi against the Editor, Dainik Jagran, New Delhi. ’’;June 28, 2005;Directions;Press and Morality;AnnualReport2006
152. Complaint of Supreintendent of Police, Bongaigaon, Assam against Amar Asom, Guwahati.;October 7, 2005;Caution;Press and Morality;AnnualReport2006
153. Complaint of Ms. Pramodini Pradhan, Secretary, People's Union for Civil Liberties, (PUCL) Bhubaneswar, Orissa against Dharitri, Bhubaneshwar.;February 9, 2006;Upheld;Press and Morality;AnnualReport2006
