Complaint;Date;Status;ComplaintType;Report_name
51. Complaints of Vivekanand Education Society, Mumbai against the Editor, Metro Chembur - Mid Day, Mumbai. ;October 16, 2006 ;Dismissed being without substance; Press and Defamation ;AnnualReport2007
52. Complaint of Shri Madhusudan, Dehradun against the Editor, Ghati Ka Bharat, Dehradun. ;October 16, 2006 ;Censured ; Press and Defamation ;AnnualReport2007
"53.  Complaint of Shri Rajender Singh, Secretary, District Redcross Society, Rewari, Haryana against the Editor, Punjab Kesari; Ambala Edition. ";October 16, 2006 ;Disposed of with observations ; Press and Defamation ;AnnualReport2007
54. Complaint of ShriVijay Kumar Khetrapal, Secretary, U.P. Advertisers Association, Meerut, U.P. against the Editor, Hira Times, Meerut, U.P. ;October 16, 2006 ;Dismissed not pursued ; Press and Defamation ;AnnualReport2007
55. Complaint of Shri Sandeep Gupta, Delhi against the Editors, (i) Public News, Delhi, (ii) Indo Europe News, Delhi, (iii) Fashion India, Delhi, (iv) Krishna Avtar, Delhi and (v) Rashtriya Hindi Samachar Patra, Delhi.;October 16, 2006 ;Dismissed; Press and Defamation ;AnnualReport2007
56. Complaint of Principal, Government Women College, Gurgaon, Haryana against Mahamedha, Delhi.;October 16, 2006;Disposed of; Press and Defamation ;AnnualReport2007
57. Complaint of Principal, Government College, Gurgaon against the Editor, Dainik Bhaskar, Gurgaon.;October 16, 2006;Warned; Press and Defamation ;AnnualReport2007
58. Complaint of Dr. T.B. Singh, Joint Director (Admn.), Institute of Human Behaviour & Allied Science, Delhi against Rashtriya Sahara, New Delhi. ;October 16, 2006;Dismissed; Press and Defamation ;AnnualReport2007
59.Complaint of Director, Indian Institute of Aircraft Engineering, Mahipalpur Extension, New Delhi against The Times of India, New Delhi.  ;October 16, 2006;Dismissed not pursued ; Press and Defamation ;AnnualReport2007
60. Complaint of the Editor, Brij Vimla Vani, Pratapgarh, Uttar Pradesh. against Dainik Lok Mitra, Pratapgarh U.P. and D.I.O., Pratapgarh, U.P. ;October 16, 2006;Disposed of with directions ; Press and Defamation ;AnnualReport2007
61. Complaint of Shri Dharambir Singh, Bijnore, U.P. against Amar Ujala, Meerut. ;October 16, 2006;Dismissed; Press and Defamation ;AnnualReport2007
62. Complaint of Superintendent of Police, Pithoragarh, Uttaranchal against Amar Ujala, Bareilly.;October 16, 2006;Dismissed; Press and Defamation ;AnnualReport2007
63. Complaint of Shri Ganesh Singh, M.P. New Delhi against Samaria Express, Samaria.;October 16, 2006;Closed with advise; Press and Defamation ;AnnualReport2007
64. Complaint of Principal, against S.D. College Din Pratidin, Haryana. ;October 16, 2006;No further action; Press and Defamation ;AnnualReport2007
65. Complaint of Shri Ashok Khemka against The Hindustan Times, New Delhi. ;October 16, 2006;Dismissed being devoid of merit; Press and Defamation ;AnnualReport2007
66. Complaint of Shri Tasneem Ahmed, Chief Conservator of Forests, Amravati, Maharashtra against the Editor, Lokmat, Nagpur. ;October 16, 2006; Dismissed not pursued  ; Press and Defamation ;AnnualReport2007
67. Complaint of Shri Tasneem Ahmed, Chief Conservator of Forests, Amravati, Maharashtra against the Editor, Lokmat, Nagpur. ;October 16, 2006;Dismissed not pursued; Press and Defamation ;AnnualReport2007
68. Complaint of Shri Tasneem Ahmed, Chief Conservator of Forests, Amravati, Maharashtra against the Editor, Lokmat, Nagpur. ;October 16, 2006;Dismissed not pursued ; Press and Defamation ;AnnualReport2007
69. Complaint of Shri Shaifur Rahman, Proprietor, Asha Arts, Hyderabad against The Times of India, Hyderabad.;October 16, 2006; Admonished ; Press and Defamation ;AnnualReport2007
70. Complaint of Shri J.V. Chalapathirao, District Public Relations Officer, East Godavari District, Kakinada, Andhra Pradesh against Yadhardha Godhala Sanjeeva Rupam Vaarathi, Telugu Evening daily, Kakinada, Andhra Pradesh. ;October 16, 2006;Withdrawn; Press and Defamation ;AnnualReport2007
71. Complaint of Smt. Qamar Jehan Kausar, Owner of Metro Lodge, Hyderabad against The Eenadu, Telugu daily, Hyderabad. ;October 16, 2006;Dismissed ; Press and Defamation ;AnnualReport2007
72. Complaint of Shri M.A. Basith, IPS, D.G. and I.G. of Prisons and Correctional Services, Hyderabad against The Eenadu, Nellore edition, A.P.;October 16, 2006;Disposed of with directions ; Press and Defamation ;AnnualReport2007
73. Complaint of Shri Narsimha Reddy, D.G. and I.G. of Prisons and Correctional Services, Hyderabad against The Eenadu, Nellore edition, A.Р. ;October 16, 2006; Disposed of with directions; Press and Defamation ;AnnualReport2007
74. Complaint of Shri M.A. Basith, IPS, D.G. and I.G. of Prisons and Correctional Services, Hyderabad against The Eenadu, Nellore edition, А.Р. ;October 16, 2006;No further action ; Press and Defamation ;AnnualReport2007
75. Complaint of Shri M.A. Basith, IPS, D.G. and I.G, of Prisons and Correctional Services, Hyderabad against The Eenadu, Nellore edition, A.P. ;October 16, 2006;Closed; Press and Defamation ;AnnualReport2007
76. Complaint of Shri M.A. Basith, IPS, D.G. and I.G. of Prisons and Correctional Services, Hyderabad  against The Eenadu, Nellore edition, A.P. ;October 16, 2006;Disposed of with observations; Press and Defamation ;AnnualReport2007
77. Complaint of Shri M.A. basith, IPS, D.G. and I G. of Prisons and Correctional Services, Hyderabad against The Andhra Jyoti, Telugu daily, Hyderabad. ;October 16, 2006;Disposed of with observations; Press and Defamation ;AnnualReport2007
78. Complaint of Shri Na simha Reddy, D.G. and I.G: of Prisons and Correctional Services, Hyderabad against The Andhra Jyoti, Telugu daily, Hyderabad. ;October 16, 2006;Disposed of with directions; Press and Defamation ;AnnualReport2007
79. Complaint of Shri M.A. Basith, IPS, D.G. and I.G. of Prisons and Correctional Services, Hyderabad against The Vartha, Hyderabai.;October 16, 2006;Disposed of with directions; Press and Defamation ;AnnualReport2007
80. Complaint and I.G. of Shri M.A. Basith, IPS, D.G. of Prisons and Correctional Services, Hyderabad against Hyderabad. The Vartha, ;October 16, 2006;Directions; Press and Defamation ;AnnualReport2007
81. Complaint of Shri Narsimha Reddy, and I.P.S D.G. of Prisons and Correctional Services, Hyderabad against The Vaatha, Hyderabad. ;October 16, 2006;Directions ; Press and Defamation ;AnnualReport2007
82. Complaint of Shri M.A. Basith, and I.G. IPS, D.G. of Prisons and Correctional Hyderabad Services, against The Vartha, Hyderabad.;October 16, 2006; Disposed of with directions; Press and Defamation ;AnnualReport2007
83. Complaint of Shri M.A. Basith, IPS, D.G. and I.G. of Prisons and Correctional Services, Hyderabad against The Vartha, Hyderabad. ;October 16, 2006 ;Directions; Press and Defamation ;AnnualReport2007
84. Complaint of Shri M.A. Basith, IPS, D.G. and I.G. of Prisons and Correctional Services, Hyderabad against The Vartha, Hyderabad. ;October 16, 2006 ;Directions; Press and Defamation ;AnnualReport2007
85. Complaint of Principal, Chirec Public School, Hyderabad against Deccan Chronicle, Secunderabad. ;October 16, 2006 ;Disposed of with directions ; Press and Defamation ;AnnualReport2007
86. Complaint of Secretary, Ootcamund Club, Ootcamund, Tamil Nadu against New Indian Express, Coimbatore. ;October 16, 2006 ;Matter allowed to rest with observations ; Press and Defamation ;AnnualReport2007
87. Complaint of Shri Srikantadatta Narasimharaja Wadiyar, Bangalore against Lankesh Patrika, Bangalore. ;October 16, 2006 ;Censured; Press and Defamation ;AnnualReport2007
88. Complaint of Shri Sandeep Rai Rathore, IPS, Superintendent of Police, Tuticorin,Tamil Nadu against Naveena Netrikan,Chennai. ;October 16, 2006 ;Censured ; Press and Defamation ;AnnualReport2007
89. Complaint of Shri S.M.Pasha, Convenor, Shariath Protection Council, Chennai, Tamil Nadu against Deccan Chronicle, Chennai. ;October 16, 2006 ;Closed; Press and Defamation ;AnnualReport2007
90. Complaint of Father Paul G.D. Cunha, Parish Priest, Our Lady of Victories Church, Shimoga, Karnataka against Mathukathe, Bangalore. ;October 16, 2006 ;Admonished; Press and Defamation ;AnnualReport2007
91. Complaint of Dr. V.B. Tharakeshwar, Lecturer, Department of Translation Studies, Kannada University, Hampi and others, Karnataka against Hai Bangalore, Karnataka. ;October 16, 2006 ; Censured; Press and Defamation ;AnnualReport2007
92. Complaint of Dr. V.B. Tharakeshwar, Lecturer, Department of Translation Studies, Kannada University, Hampi and others, Karnataka against Hai Bangalore, Karnataka. ;October 16, 2006;Censured; Press and Defamation ;AnnualReport2007
93. Complaint of Dr. V.B. Tharakesłiwar, Lecturer, Department of Translation Studies, Kannada University, Hampi and others, Karnataka against Hai Bangalore, Karnataka. ;October 16, 2006;Censured; Press and Defamation ;AnnualReport2007
94. Complaint of Shri Om Prakash, Inspector General of Police, Northern Range Belgaum against Hai Bangalore, Karnataka.;October 16, 2006;Censured; Press and Defamation ;AnnualReport2007
95. Complaint of Shri S. Puttaswamy Kas, Bangalore against Lankesh Patrike, Kannad Weekly, Bangalore. ;October 16, 2006;Dismissed not pursued; Press and Defamation ;AnnualReport2007
96. Complaint of Shri Amrender Kumar Singh, Bareilly, Uttar Pradesh against Amar Ujala, Bareilly. ;March 30, 2007;Disposed of with observations; Press and Defamation ;AnnualReport2007
97. Complaint of Secretary, Krishi Utpadan Mandi Samiti, Pilibhit, U.P. againstAmar Ujala, Bareilly. ;March 30, 2007;Closed; Press and Defamation ;AnnualReport2007
98. Complaint of Shri Hari Shankar Shukla, Commercial Superintendent, Eastern Railway, Basti, U.P. against Paripuran Railway Samachar, Kalyan, Mumbai. ;March 30, 2007;Dismissed; Press and Defamation ;AnnualReport2007
99. Complaint of Shri Vir Bahadur Singh, Superintendent of Police, District Baghpat, U.P. against Meerut. Amar Ujala, ;March 30, 2007;Upheld; Press and Defamation ;AnnualReport2007
100. Complaint Mumbai of M/s ICICI Bank Ltd., againstthe Editor, Mitra, Gujarat Gujarat. ;March 30, 2007;Closed with Advise; Press and Defamation ;AnnualReport2007
101. Complaint of Smt. Atul Sharma, Secretary, Sankalp Shiksha Prasar Samiti, Meerut, U.P. against the editor, Dainik Aaj, Bareilly. ;March 30, 2007;Censured; Press and Defamation ;AnnualReport2007
102. Complaint of Smt. Atul Sharma, Secretary, Sankalp Shiksha Prasar Samiti, Meerut, U.P. against the Editor, Punjab Kesari, Delhi. ;March 30, 2007; Withdrawn (Not Printed); Press and Defamation ;AnnualReport2007
103. Complaint of Deputy Director, I & PR Department, Government of Uttar Pradesh, Lucknow against the editor, Sahara Samaya. ;March 30, 2007;Closed; Press and Defamation ;AnnualReport2007
104. Complaint of Shri Vishwas Kumar Pro. U&H Polio Hospital, Bhatinda, Punjab against Daily Pilot, Bhatinda. ;March 30, 2007;Admonished; Press and Defamation ;AnnualReport2007
105. Complaint of Smt. V. Usha Rani, IAS, Commissioner, Municipal Corporation, Vijayavada against the editor, Vijayavada.;March 30, 2007; Closed for not being pursued ; Press and Defamation ;AnnualReport2007
106. Complaint of Shri D.S. Murthy, former Commissioner & Director of Marketing, Govt. of Andhra Pradesh, Hyderabad against Andhra Jyoti, Hyderabad. ;March 30, 2007;Closed; Press and Defamation ;AnnualReport2007
107. Complaint of Shri D.S. Murthy, former Commissioner & Director of Marketing, Govt. of Andhra Pradesh, Hyderabad against Andhra Jyoti, Hyderabad.; Closed  108. Complaint of Shri D.S. Murthy, former Commissioner & Director of Marketing, Govt. of Andhra Pradesh, Hyderabad against Andhra Jyoti, Hyderabad. ;Closed; Press and Defamation ;AnnualReport2007
109. Complaint of Shri D.S. Murthy, former Commissioner & Director of Marketing, Govt. of Andhra Pradesh, Hyderabad against Andhra Jyóti, Hyderabad. Date of Decision Category March ;30, 2007 ;Closed; Press and Defamation ;AnnualReport2007
110. Complaint of Shri Rakesh, S/o Shri Siddaramaih, Deputy Chief Minister, Karnataka, Bangalore against Lankesh Patrike. ;30, 2007 ; Closed for not being pursued ; Press and Defamation ;AnnualReport2007
111. Complaint of Shri Rajendra P. Chitale, Managing Partners, M.P. Chitale & Сo., Mumbai against Indian Express, Mumbai.;30, 2007 ;Upheld ; Press and Defamation ;AnnualReport2007
112. Complaint of Ms. Sheela Patel, Director, Society for Promotion of Area Resources Centre, Mumbai against The Asian Age, Mumbai. ;30, 2007 ;Upheld; Press and Defamation ;AnnualReport2007
113. Complaint of Deputy General Manager (Legal), South Eastern Coal Fields Ltd., Bilaspur against Chhattisgarh Reporter, Bilaspur.;30, 2007 ;Sub-judice; Press and Defamation ;AnnualReport2007
114. Complaint of Shri Ravi Kumar Sharma, Partner, M/s Adhunik Alankar Bankers & Jewellers, Moradabad, U.P. against editor, Dainik Jagran, Bareilly. ;30, 2007 ;Withdrawn; Press and Defamation ;AnnualReport2007
115. Complaint ofMd. Shafi Quadri, Pilibhit, U.P. against the editor, Dainik Jagran, Bareilly. ;30, 2007 ;Upheld; Press and Defamation ;AnnualReport2007
116. Complaint of Shri D.C. Pandey, Information District Officer, Haridwar the against editor, Apne Log, Hindi Dainik, Haridwar, Uttrakhand. ;30, 2007 ;Rejected; Press and Defamation ;AnnualReport2007
117. Complaint of Shri S. Krishnananda Partner, Chatra, Durgamba Motors, Udupi, Karnataka against the editor, Kannada Vidhatha, Weekly, Shimoga, Karnataka. ;30, 2007 ;Dropped for not being pursued; Press and Defamation ;AnnualReport2007
118. Complaint of Shri Karsan Bhai Babu Bhai and others, Janjaria, Una, Gujarat against the editor, Gujarat Samachar, Rajkot, Gujarat. ;March 30,2007 ; Disposed of ; Press and Defamation ;AnnualReport2007
119. Complaint of Shri Arun Chandra Bhaumik, Agartala against Dainik Ganadoot, Bengali Daily, Tripura.;March 30,2007 ; Reprimanded; Press and Defamation ;AnnualReport2007
120. Complaint of Shri Prafulla Kumar Mahanta, Ex-Chief Minister, Assam against Asomiya Pratidin, Guwahati, Asam. ;March 30,2007 ;Reprimanded ; Press and Defamation ;AnnualReport2007
121. Complaint of Smt. Purnima Das Baishya, editor, Hajor Batori, Kamrup, Assam against Dainik Asom, Guwahati, Assam. ;Closed for not being pursuant 122. Complaint of Shri Jagnnath Singh, Advocate, Anisabad, Patna, Bihar against Dainik Hindustan, Patna, Bihar. ;Closed ; Press and Defamation ;AnnualReport2007
123. Complaint of Shri J.N. Singh, Bhagalpur, Bihar against Dainik Hindustan, Bhagalpur, Bihar. ;Closed for not being pursuant 122. Complaint of Shri Jagnnath Singh, Advocate, Anisabad, Patna, Bihar against Dainik Hindustan, Patna, Bihar. ; Disposed of with observations ; Press and Defamation ;AnnualReport2007
124. Complaint of Shri Kumod Kumar, Police Sub Inspector, Ranchi, Jharkhand against Dainik Hindustan, Ranchi, Jharkhand. ;Closed for not being pursuant 122. Complaint of Shri Jagnnath Singh, Advocate, Anisabad, Patna, Bihar against Dainik Hindustan, Patna, Bihar. ;Proceedings dropped; Press and Defamation ;AnnualReport2007
125. Complaint of Shri B.S.P. Roy, Jt. Commissioner of Commercial Taxes (Adv.&TC), Dhanbad, Jharkhand against Hindustan Times, Dhanbad, Jharkhand. ;Closed for not being pursuant 122. Complaint of Shri Jagnnath Singh, Advocate, Anisabad, Patna, Bihar against Dainik Hindustan, Patna, Bihar. ;Reprimanded; Press and Defamation ;AnnualReport2007
126. Complaint of Shri J.C. Mohapatra, Chief of Communication, SAIL, Rourkela Steel Plant, Orissa against Shramika Mallika, Rourkela, Orissa. ;Closed for not being pursuant 122. Complaint of Shri Jagnnath Singh, Advocate, Anisabad, Patna, Bihar against Dainik Hindustan, Patna, Bihar. ;Directions; Press and Defamation ;AnnualReport2007
127. Complaint ofShri U.K.Thakur, Manager, Bihar State Hydroelectric Power Corporation, Patna, Bihar against Dainik Jagran, Patna, Bihar. ;Closed for not being pursuant 122. Complaint of Shri Jagnnath Singh, Advocate, Anisabad, Patna, Bihar against Dainik Hindustan, Patna, Bihar. ;Closed; Press and Defamation ;AnnualReport2007
128. Complaint of Shri B.K. Sinha Income Tax Officer, Ramgarh, Jharkhand against Dainik Jagran, Ranchi, Jharkhand. ;March 30, 2007 ;Reprimanded; Press and Defamation ;AnnualReport2007
129. Complaint of Shri Ram Dev Prasad, District Hazaribagh, Jharkhand against Dainik Jagran, Ranchi, Jharkhand. ;March 30, 2007 ;Admonished; Press and Defamation ;AnnualReport2007
130. Complaint of Prof. D.K. Ray, Kolkata against Ananda Bazar Patrika, Kolkata. ;March 30, 2007 ;Upheld; Press and Defamation ;AnnualReport2007
131. Complaint of Shri Ramesh Chandra Baleshwar, Lecturer (English), Govt. College, Khairwada, Udaipur against the editor, Dainik Bhaskar, Udaipur. ;March 30, 2007 ;Censured; Press and Defamation ;AnnualReport2007
132. Complaint of Shri Hari Mohan Sharma, Dy. Director, Bhilwara Khadi Gramodyog Board, Bhilwara, against the editor, Mewar Krantikal, Chittaurgarh. ;March 30, 2007 ;Directions; Press and Defamation ;AnnualReport2007
133. Complaint of Shri Hari Mohan Sharma, Dy. Director, Bhilwara Khadi Gramodyog Board, Bhilwara, against the editor, Inside Report, Chittaurgarh. ;March 30, 2007 ;Directions; Press and Defamation ;AnnualReport2007
134. Complaint of Shri Hari Singh Rathore, Jodhpuragainst the editor, Rajasthan Kesari, Sandhya Dainik, Jodhpur. ;Warned135. Complaintof Shri Hari Singh Rathore, Jodhpur against the editor, Dainik Bhaskar, Jaipur. ;Warned; Press and Defamation ;AnnualReport2007
136. Complaint of Shri Hari Singh Rathore, Jodhpur against the editor, Bhaskar, Dainik Jaipur.;Warned135. Complaintof Shri Hari Singh Rathore, Jodhpur against the editor, Dainik Bhaskar, Jaipur. ;Warned ; Press and Defamation ;AnnualReport2007
137. Complaint of Shri Manoj Kumar Engineering Kamra, Consultants, Rajasthan Bikaner, against the editor, Patrika, Rajasthan. Jaipur. ;Warned135. Complaintof Shri Hari Singh Rathore, Jodhpur against the editor, Dainik Bhaskar, Jaipur. ; Dismissed; Press and Defamation ;AnnualReport2007
138. Complaint of Shri C.M. Sharma, Neemuch, Madhya Pradesh against the editor, Dashpur Express, Nemuch, Madhya Pradesh. ;March 30, 2007;Warned ; Press and Defamation ;AnnualReport2007
139. Complaint of Dr. Smt. Chandra Saita, Assistant Director (Rajbhasha), Employees Provident Fund Organisation, Indore against Chambal Chetna, Gwalior, Madhya Pradesh. ;March 30, 2007;Admonished; Press and Defamation ;AnnualReport2007
140. Complaint of Shri S.K. Taran, Manager, Jila Sahakari Kendriya Bank Maryadit, Hoshangabad, Madhya Pradesh against the editor, Khoji Lahar, Hoshangabad, Madhya Pradesh. ;March 30, 2007;Censured; Press and Defamation ;AnnualReport2007
141. Complaint of Shri Anand Goenka, Katni, Madhya Pradesh against the editor, Rashtriya Hindi Mail, Bhopal. ;March 30, 2007;Disposed of with directions; Press and Defamation ;AnnualReport2007
