Complaint;Date;Status;ComplaintType;Report_name
22. Complaint of Shri Syed Shahabuddin 'Organiser' Weekly, New Delhi.;September 23, 1991;A;Communal, Casteist and Anti-National Writings;AnnualReport1992
23. Complaint of Shri R.L. Kain, General Secretary, Dr. B. R. Ambedkar Vichar Manch against Nav Bharat Times, New Delhi.;September 23, 1991;A;Communal, Casteist and Anti-National Writings;AnnualReport1992
24. Complaint of Shri R.L. Kain, General Secretary, Dr. B.R. Ambedkar Vichar Manch against 'Jansatta', Hindi daily, New Delhi.;September 23, 1991;A;Communal, Casteist and Anti-National Writings;AnnualReport1992
25. Complaint of Shri R.L. Kain, General Secretary, Dr. B.R. Ambedkar Vichar Manch against 'Jansatta', Hindi daily, issue dated 26. 10. 92, New Delhi.;September 23, 1991;A;Communal, Casteist and Anti-National Writings;AnnualReport1992
26. Complaint of Director, Information & Public Relations Department, Govern-ment of Uttar Pradesh, Lucknow agai-nst the Editor, Dainik Amar Ujala, Agra.;March 26, 1992;A;Communal, Casteist and Anti-National Writings;AnnualReport1992
27. Complaint of Shri Syed N. Kazi, Presi-dent, Muslim Opinion, Thane against Lok Satta, Bombay.;March 26, 1992;C;Communal, Casteist and Anti-National Writings;AnnualReport1992
28. Complaint of Shri Yogesh Diwan and others against Dainik Nai Duniya, Bhopal/Indore,;March 26, 1992;A;Communal, Casteist and Anti-National Writings;AnnualReport1992
29. Complaint of Shri K. Prabhakar Reddy against Indian Express, Hyderabad. July 8, 1991;March 26, 1992;B;Press and Defamation;AnnualReport1992
30. Complaint of Shri Nand Sarup against Jai Bajrang Bali, Dabwali, Distt. Sirsa, Haryana.;July 8, 1991;A;Press and Defamation;AnnualReport1992
31. Complaint of Shri S.N. Chatterjee, Director, Information & Publicity, Delhi Administration, Delhi against Jansatta.;July 8, 1991;B;Press and Defamation;AnnualReport1992
32. Complaint of Shri Mahender Nath Singh, Advocate and President, Zila Apradh Nirodhak Committee, Fateh-pur against the Editor, Amrit Raj, Hindi Weekly of Fatehpur, U.P.;July 8, 1991;A;Press and Defamation;AnnualReport1992
33. Complaint of Shri Dilip Kumar Maiti, Headmaster, Moyna Purnanda Vidya-pith against 'Dhankshet', a Bengali weekly published from Nandakumar, District Midnapur, West Bengal.;July 8, 1991;A;Press and Defamation;AnnualReport1992
34. Complaint of the Resident Manager, Usha Breco Limited, Hardwar against 'Hardwar Diary', Hindi Hardwar. weekly,;July 8, 1991;C;Press and Defamation;AnnualReport1992
35. Complaint of Dr. Mahabal Ram against 'Nav Bharat Times', New Delhi.;July 8, 1991;C;Press and Defamation;AnnualReport1992
36. Complaint of Shri J. K. Gupta, Chief Administrator, Faridabad against 'Adhar Sutra, Faridabad.;July 8, 1991;A;Press and Defamation;AnnualReport1992
37. Complaint of Shri M.A. Krishnaiah, Assistant Teacher, Government Prim-ary School, Chikmagalur against 'Geleya', Kannada weekly, Chikma-galur,;July 8, 1991;A;Press and Defamation;AnnualReport1992
38. Complaint of Shri M. P. Bhaya against 'Nava Bharat', Hindi Daily, Bhopal.;July 8, 1991;B;Press and Defamation;AnnualReport1992
39. Complaint of Dr. K. S. Singh, Director General, Anthropological Survey of India, New Delhi against The Illustrated Weekly of India.;July 8, 1991;B;Press and Defamation;AnnualReport1992
40. Complaint of Shri M. M. Singh, Acc-untant, Madhya Pradesh State Trans-port Corporation, Bilaspur against Daily 'Tarun Chhatisgarh', Korba, M.P.;July 8, 1991;B;Press and Defamation;AnnualReport1992
41. Complaint of Shri Arun Kumar, Prop-rietor, M/s Durga Printers, Gaya against the Hindustan, Hindi daily, Patna.;July 8, 1991;A;Press and Defamation;AnnualReport1992
42. Complaint of Shri D. S. Mehrotra, General Manager (MS), JK Synthetics Limited, Kota against the Editor, Desh Ki Dharti, Hindi daily, Kota.;July 8, 1991;A;Press and Defamation;AnnualReport1992
43. Complaint of Shri Amrik Singh Sethi against Daily Ranjit, Patiala.;July 8, 1991;A;Press and Defamation;AnnualReport1992
44. Complaint of Shri Harkesh Singh Kahil, Assistant Registrar, Cooperative Socie-ties, Ludhiana against the 'Punjab Masla', Ludhiana.;July 8, 1991;A;Press and Defamation;AnnualReport1992
45. Complaint of Shri Mohinder Kumar Batra, Advisor, Uranium Cooperation of India Ltd., Singhbhum against 'Amrita Bazar Patrika, Jamshedpur, Bihar.;July 8, 1991;B;Press and Defamation;AnnualReport1992
46. Complaint of Shri Vijay K. Saluja, Ex-Project Manager, Connaught Place, NDMC against the Hindustan Times.;July 8, 1991;B;Press and Defamation;AnnualReport1992
47. Complaint of Shri H. D. Khunteta, Hydroelectric Manager, National Power Corporation Ltd., Jyotipuram (J&K) against Editor, 'Perennial Flow', Jammu.;July 8, 1991;B;Press and Defamation;AnnualReport1992
48. Complaint of Shri Santosh Kumar Choudhary, District Employment Officer, Munger, Bihar against Hindustan, Patna.;July 8, 1991;A;Press and Defamation;AnnualReport1992
49. Complaint of Shri Chandradev Meera, Inspector of Schools, Delhi Municipal Corporation against the Editor, Jan-satta, New Delhi.;July 8, 1991;C;Press and Defamation;AnnualReport1992
50. Complaint of Shri Pitambar Tripathi, Editor, Kunjrashan, Naya Ranikhet against the Editor, Saptahik Samachar Sanchaya, Ranikhet.;July 8, 1991;C;Press and Defamation;AnnualReport1992
51. Complaint of Shri J. K. Bedi, Regional Manager, Punjab National Bank, Ludhiana against Yugjit, Hindi Weekly, Ludhiana.;July 8, 1991;A;Press and Defamation;AnnualReport1992
52. Complaint of Shri V. V. Vyawhare, General Secretary, Employees' State Insurance Corporation, Employees' Union, Nagpur against Vidarbha Chan-dika, Weekly.;July 8, 1991;A;Press and Defamation;AnnualReport1992
53. Complaint of Lt. Col. B. R. Malhotra (Retd.) Deputy General Manager (P&A), Bharat Electronics Ltd., Ghazi-abad against Hindustan, Hindi daily of New Delhi.;July 8, 1991;A;Press and Defamation;AnnualReport1992
"54. Complaint of Dr. K. S. Singh, Direc-tor General, Anthropological Survey of India, New Delhi against 'The State-sman' for a news item captioned ""Anthropological Survey: CM wants probe' in its issue dated 10.3.92.";September 23 1991;A;Press and Defamation;AnnualReport1992
55. Complaint of Major (Dr.) V.K. Bhasin, Senior Executive (Exports), All India Rice Exporters Association against Vishwa Vyapar, a Hindi daily of Delhi.;September 23 1991;A;Press and Defamation;AnnualReport1992
56. Complaint of Shri Gurnam Arora, Partner, Satnam Overseas against 'Vishwa Vyapar', a Hindi daily of Delhi.;September 23 1991;A;Press and Defamation;AnnualReport1992
57. Complaint of Shri Anil Mittal C/o M/s Khusi Ram Behari Lal against Vishwa Vyapar, a Hindi daily of Delhi.;September 23 1991;A;Press and Defamation;AnnualReport1992
58. Complaint of Shri H. Syed Moniuddin against 'Crime Informer', Urdu frotnightly, Bangalore.;September 23, 1991;D;Press and Defamation;AnnualReport1992
59. Complaint of Managing Director, The Memorial Finance & Investment (1) Limited, Calcutta against the editor Aji Kagaj, a weekly paper of Orissa.;September 23, 1991;C;Press and Defamation;AnnualReport1992
60. Complaint of Shri Thiru K. Rajmanikam IAS, Deputy Secretary to Government and Director of Information and Public Relations (Incharge) Tamil Nadu against 'Tharasu', Tamil weekly.;September 23, 1991;C;Press and Defamation;AnnualReport1992
61. Complaint of Shri Ramayan Singh Baghel, Deputy Registrar, Office of the Registrar (Land), Ujjain against Dainik Agnipath, Ujjain.;September 23, 1991;A;Press and Defamation;AnnualReport1992
62. Complaint of Dr. N. K. Sengupta, Secretary to the Government of India, Department of Supply, New Delhi against India Today.;September 23, 1991;A;Press and Defamation;AnnualReport1992
63. Complaint of C.P. Singh, Commissioner of the Police, Vadodara against Sandesh, Gujarati daily, Vadodara.;November 26, 1992;C;Press and Defamation;AnnualReport1992
64. Complaint of Shri A. Madhava Reddy, General Secretary, Telugu Desam Party, Andhra Pradesh against 'Deccan Chro-nicle', Hyderabad.;January 13, 1992;B;Press and Defamation;AnnualReport1992
65. Complaint of Mrs. Shashi Sail, Chair-person, Chhattisgarh Mahila Jagriti Sangathan, Raipur against 'Nav Bhaskar', Raipur, M. P.;January 13, 1992;A;Press and Defamation;AnnualReport1992
66. Complaint of Dr. Susheel Samuel, General Secretary, Chhattisgarh Multi-purpose Polytechnic, Mahasamund, M.P. against 'Nav Bhaskar' Raipur.;January 13, 1992;A;Press and Defamation;AnnualReport1992
67. Complaint of Dr. B. Vijaya Lakshmi, Professor, Department of Social Work, Andhra University against 'Andhra Bhoomi' published from Vishakapatnam.;January 13, 1992;A;Press and Defamation;AnnualReport1992
68. Complaint of Miss Amida Yakub Khan, Student of Symboisis, Law College, Pune against the Editor of Daily 'Pratidhwani', a Marathi news-paper of Sangli.;January 13, 1992;A;Press and Defamation;AnnualReport1992
69. Complaint of Miss Sunanda Dattaraya Suttar against Editor, 'Pratidhwani', a Marathi daily of Sangli.;January 13, 1992;A;Press and Defamation;AnnualReport1992
70. Complaint of Vishwa Hindu Parishad through M/s Kumar Garg and Asso-ciates against daily 'Aaj', Kanpur.;January 13, 1992;A;Press and Defamation;AnnualReport1992
71. Complaint of Maharaja Brijendra Singh of Chamba against the Editor, 'Sunday Mail', Delhi.;January 13, 1992;C;Press and Defamation;AnnualReport1992
72. Complaint of Dr. J. S. Mathur, Prin-cipal, LLRM Medical College, Meerut against Dainik Amar Ujala, Meerut.;January 13, 1992;C;Press and Defamation;AnnualReport1992
73. Complaint of Shri Yugal Kishore, Trainer of Acting, Bhartendu Natya Academy, Lucknow against 'Bhavishya Saathi', Lucknow.;January 13, 1992;B;Press and Defamation;AnnualReport1992
74. Complaint of Shri S.K.S. Chauhan, Officer Manager (Admn.) Ordinance Factory Board, Muradnagar against Editor, Nav Bharat Times, New Delhi.;January 13, 1992;C;Press and Defamation;AnnualReport1992
75. Complaint of Km. Nisha Gupta, Steno against 'Moradabad Bhoomi', Morada-bad.;January 13, 1992;A;Press and Defamation;AnnualReport1992
76. Complaint of the Principal, Sainik School, Rewa against 'Dainik Keerti Kranti', Rewa, Madhya Pradesh.;January 13, 1992;B;Press and Defamation;AnnualReport1992
77. Complaint of Shri M. M. Khanapure against Weekly Vartman Patra 'Sanj Pakhru'.;January 13, 1992;B;Press and Defamation;AnnualReport1992
78. Complaint of Shri Krishna Autar Goel, Leader, Janata Dal against Ujala', daily, Bareilly, U.P. 'Amar;January 13, 1992;A;Press and Defamation;AnnualReport1992
79. Complaint of Shri Bhupinder Singh against Editor/Publisher, 'Veer Arjun', New Delhi.;January 13, 1992;A;Press and Defamation;AnnualReport1992
80. Complaint of Ms. Sunita Kohli against 'Sandhya Veer Arjun', New Delhi.;January 13, 1992;A;Press and Defamation;AnnualReport1992
81. Complaint of Shri Dashrath Daji Tembhurinkar against Editor, 'Amgaon Times', Maharashtra.;March 26, 1992;A;Press and Defamation;AnnualReport1992
82. Complaint of Shri Dhanendra Prakash Jain, Lecturer, Digamber College, Dibai against the Editor, 'Amar Ujala'.;March 26, 1992;A;Press and Defamation;AnnualReport1992
83. Complaint of Shri P.K. Gupta, Profe-ssor and Head, Dean, Faculty of Agri-culture, Meerut University against 'Dainik Amar Ujala', Meerut.;March 26, 1992;A;Press and Defamation;AnnualReport1992
84. Complaint of Dr. J.S. Mathur, Princi-pal, LLRM Medical College, Meerut against 'Amar Ujala' a Hindi daily of Meerut.;March 26, 1992;B;Press and Defamation;AnnualReport1992
85. Complaint of Shri Ram Sarup, Regis-trar, Jammu University, Jammu against 'Daily Excelsior'.;March 26, 1992;C;Press and Defamation;AnnualReport1992
86. Complaint of General Manager of Damodar Valley Corporation, Alipore, Calcutta against Hindi daily, 'Aaj', Patna, Bihar.;March 26, 1992;A;Press and Defamation;AnnualReport1992
87. Complaint of Shri S. C. Mohania, Inspector, Central Excise, Kymoro, (Katni), M.P. against 'Raipur Today', Hindi weekly, Wardha, Maharashtra.;March 26, 1992;A;Press and Defamation;AnnualReport1992
88. Complaint of Shri Rambhalu Mhaskar, Pramdham Ashram, Wardha against Lokmat, Marathi daily, Nagpur.;March 26, 1992;A;Press and Defamation;AnnualReport1992
89. Complaint of Shri Rambhau Mhaskar, 'Pramdham Ashram', Wardha against 'Lokmat Samachar', Hindi daily, Nag-pur.;March 26, 1992;A;Press and Defamation;AnnualReport1992
90. Complaint of Shri Sudarshan Gera, Journalist against 'Chalte Kadam', Yamuna Nagar, Haryana.;March 26, 1992;C;Press and Defamation;AnnualReport1992
91. Complaint of Dr. K.N. Mittal, District TB Officer, Shahdol, M. P. against 'Deshbandhu', Patna, M. P.;March 26, 1992;B;Press and Defamation;AnnualReport1992
92. Complaint of Smt. Rajni Patel against 'Dainik Mazdoor Times', Chandarpur, Maharashtra.;March 26, 1992;A;Press and Defamation;AnnualReport1992
93. Complaint of Shri Deepak Arora agai-nst 'Nav Bharat Times', New Delhi.;March 26, 1992;A;Press and Defamation;AnnualReport1992
94. Complaint of Shri Janardan Giri, Dy. Labour Commissioner, Bokaro Steel City, Dhanbad, Bihar against 'Awaz', Hirapur, Dhanbad, Bihar.;March 26, 1992;C;Press and Defamation;AnnualReport1992
95. Complaint of Shri Rewa Chand, Vice-President, Puj Sindhi Panchayat, Gandhi Nagar against 'Prajamitra' weekly, Bhopal.;March 26, 1992;C;Press and Defamation;AnnualReport1992
96. Complaint of the President, Ghaziabad District Petrol Dealer's Association, Ghaziabad against 'Nav Bharat Times', New Delhi.;March 26, 1992;B;Press and Defamation;AnnualReport1992
97. Complaint of Dr. J. K. Agarwal, 'Chief Medical Officer, Bijnor against 'Kantak Path', Bijnore, Uttar Pradesh.;AJanuary ;13,1992;Press and Defamation;AnnualReport1992
98. Complaint of Shri Anil Kumar, Assis-tant, Central Water Commission, New Delhi against the Editor, 'Sandhya Veer Arjun', Hindi daily, New Delhi.;AJanuary ;A;Press and Morality;AnnualReport1992
